iter	Logloss
256	0.1427614142
257	0.1427410657
258	0.1426819573
259	0.1426425631
260	0.1426391241
261	0.1426188418
262	0.1425874362
263	0.1425364707
264	0.1424847395
265	0.1424590315
266	0.142449815
267	0.1424251468
268	0.1423829815
269	0.1423707049
270	0.1423334163
271	0.1423113587
272	0.1422760902
273	0.1422320525
274	0.1422280852
275	0.1422116456
276	0.1421888631
277	0.1421374368
278	0.1420869185
279	0.1420752189
280	0.1420262261
281	0.1420127429
282	0.1419873525
283	0.1419707616
284	0.1419562467
285	0.1419448307
286	0.1419134272
287	0.1418781472
288	0.141830095
289	0.1418249123
290	0.1417799957
291	0.1417464267
292	0.1417340913
293	0.1417185873
294	0.1416755566
295	0.1416613424
296	0.1416429305
297	0.1416233551
298	0.1416025481
299	0.141564998
300	0.1415361009
301	0.1414960771
302	0.1414858917
303	0.1414801739
304	0.1414207072
305	0.1413922021
306	0.1413891155
307	0.1413773963
308	0.1413579406
309	0.1413344561
310	0.1413211597
311	0.1412759567
312	0.1412316108
313	0.1411962864
314	0.1411762046
315	0.1411332235
316	0.1411174093
317	0.1410963972
318	0.1410821159
319	0.1410476066
320	0.1409926497
321	0.1409735337
322	0.1409709633
323	0.1409554417
324	0.1409399059
325	0.1409141672
326	0.1408902804
327	0.1408834144
328	0.1408529315
329	0.1408485334
330	0.1407704516
331	0.1407309065
332	0.140695526
333	0.1406848854
334	0.1406687571
335	0.140653788
336	0.1406452061
337	0.1406393704
338	0.1406339869
339	0.1406209489
340	0.1405998887
341	0.140593455
342	0.1405401524
343	0.1405324572
344	0.1405085539
345	0.1404997244
346	0.1404666597
347	0.1404248987
348	0.1403868966
349	0.1403650076
350	0.1403120579
351	0.1403036664
352	0.1402899181
353	0.1402409277
354	0.1402196188
355	0.140166156
356	0.1401561597
357	0.1401367819
358	0.1401170438
359	0.1400703289
360	0.1400599482
361	0.1400315186
362	0.1399785672
363	0.1399762391
364	0.1399500248
365	0.1399446852
366	0.1399071151
367	0.139861897
368	0.1398432424
369	0.1397960903
370	0.1397654219
371	0.1397252383
372	0.1397002446
373	0.1396953973
374	0.1396489786
375	0.1396347283
376	0.1396180559
377	0.1395783101
378	0.1395482048
379	0.1395325393
380	0.1394988659
381	0.1394723683
382	0.1394408754
383	0.1394194177
384	0.1393998286
385	0.1393595326
386	0.1393335584
387	0.1393090642
388	0.1392810804
389	0.1392433588
390	0.1392094974
391	0.1391679129
392	0.1391408275
393	0.1391118239
394	0.1391024981
395	0.1390821361
396	0.1390438839
397	0.1390082236
398	0.1389800239
399	0.1389212513
400	0.1388915108
401	0.1388818115
402	0.1388460174
403	0.1388287613
404	0.1387912472
405	0.1387399637
406	0.1387031821
407	0.1386722437
408	0.1386622147
409	0.1386145313
410	0.1385705334
411	0.1385690872
412	0.138545469
413	0.1385342952
414	0.1384983946
415	0.1384635163
416	0.1384481578
417	0.1384405975
418	0.1384046777
419	0.1383757809
420	0.1383595564
421	0.1383213237
422	0.1382680354
423	0.1382483576
424	0.1382356063
425	0.1381896582
426	0.138143696
427	0.1381321514
428	0.1381047747
429	0.138095553
430	0.1380676779
431	0.1380545557
432	0.138049639
433	0.1380325328
434	0.1380105552
435	0.1379992357
436	0.137959568
437	0.1379403424
438	0.1379133041
439	0.1379080002
440	0.1378792123
441	0.1378642562
442	0.1378572118
443	0.1377988076
444	0.1377845992
445	0.1377724401
446	0.1377583566
447	0.1377188534
448	0.1377061937
449	0.1376877512
450	0.137644526
451	0.1376283366
452	0.1376181075
453	0.1376003595
454	0.1375511749
455	0.1375331959
456	0.1375033804
457	0.1374992354
458	0.1374890853
459	0.1374733543
460	0.1374373995
461	0.1374220036
462	0.137405475
463	0.1373999886
464	0.1373715504
465	0.13732206
466	0.137305586
467	0.137296973
468	0.1372917809
469	0.137273811
470	0.1372553215
471	0.137242339
472	0.1372304097
473	0.1372061073
474	0.1371776133
475	0.1371573616
476	0.1371376906
477	0.1371347343
478	0.1371092865
479	0.1370969799
480	0.1370729983
481	0.1370445684
482	0.1370321071
483	0.1370130009
484	0.1369851656
485	0.136974289
486	0.1369287825
487	0.1369045344
488	0.1368878526
489	0.1368804245
490	0.1368509378
491	0.1368259418
492	0.1368116772
493	0.1367774102
494	0.1367296717
495	0.1367126742
496	0.1366734138
497	0.1366565967
498	0.1366335995
499	0.1366033732
500	0.1365629936
501	0.1365284846
502	0.1365084891
503	0.1364827313
504	0.1364580485
505	0.1364384545
506	0.1364165103
507	0.1363898292
508	0.1363782465
509	0.1363681426
510	0.1363426621
511	0.1363150316
512	0.1362859414
513	0.1362620502
514	0.136232193
515	0.1362152557
516	0.1361971192
517	0.1361824329
518	0.1361364794
519	0.1361078546
520	0.1360858356
521	0.1360621017
522	0.1360368485
523	0.1360235557
524	0.1359641932
525	0.1359521763
526	0.1359313968
527	0.1358992961
528	0.1358770605
529	0.135852232
530	0.1358228337
531	0.1357904559
532	0.1357704574
533	0.1357562912
534	0.1357285357
535	0.1357167096
536	0.1356790486
537	0.1356499053
538	0.1356316035
539	0.1356120295
540	0.1355990332
541	0.1355815015
542	0.1355454615
543	0.1355173963
544	0.135499946
545	0.1354834893
546	0.1354667606
547	0.1354300547
548	0.1354081027
549	0.1353893208
550	0.1353497876
551	0.1353243755
552	0.135301152
553	0.1352854671
554	0.1352604534
555	0.1352341204
556	0.1351928394
557	0.1351738871
558	0.135161519
559	0.1351192421
560	0.1350806817
561	0.1350472182
562	0.1350442448
563	0.1350002717
564	0.1349701107
565	0.1349533283
566	0.1349270708
567	0.1349000949
568	0.1348646126
569	0.1348465874
570	0.134827273
571	0.1348163967
572	0.1347910183
573	0.1347546441
574	0.1347357457
575	0.1347125577
576	0.134691452
577	0.1346680042
578	0.1346579186
579	0.1346338605
580	0.1346029027
581	0.1345856782
582	0.1345541788
583	0.1345373266
584	0.1345332798
585	0.1345104128
586	0.1344824634
587	0.134450815
588	0.1344437461
589	0.1344127325
590	0.1343952031
591	0.1343672398
592	0.1343394815
593	0.1343337019
594	0.1342726903
595	0.1342442043
596	0.134220189
597	0.1341949827
598	0.1341427797
599	0.134138807
600	0.1341109538
601	0.134091442
602	0.134074212
603	0.1340522194
604	0.1340289715
605	0.1340026832
606	0.133983146
607	0.1339527729
608	0.1339189891
609	0.1338949148
610	0.1338729505
611	0.1338445689
612	0.1338363239
613	0.1338053584
614	0.1337766498
615	0.1337589502
616	0.133730335
617	0.1337113978
618	0.1336716779
619	0.1336628398
620	0.1336461571
621	0.1336330572
622	0.1336213875
623	0.1335820913
624	0.1335413326
625	0.133510431
626	0.1334949732
627	0.1334704862
628	0.1334319055
629	0.1334203917
630	0.1333628714
631	0.1333299726
632	0.1333129623
633	0.1333012457
634	0.1332887439
635	0.1332691332
636	0.1332522489
637	0.1332218261
638	0.133185307
639	0.1331681942
640	0.1331267725
641	0.1331240564
642	0.1331048647
643	0.1330950416
644	0.133075218
645	0.1330557095
646	0.1330331477
647	0.1330209329
648	0.1329865239
649	0.1329573715
650	0.1329228676
651	0.1329104656
652	0.1328837369
653	0.1328720345
654	0.1328509911
655	0.1328273827
656	0.1327989818
657	0.1327842377
658	0.132764811
659	0.1327449248
660	0.1327257334
661	0.1327080237
662	0.1326634243
663	0.1326515696
664	0.1326168616
665	0.132600125
666	0.1325499572
667	0.1325309522
668	0.1325003294
669	0.1324814209
670	0.1324602751
671	0.132444103
672	0.1324365256
673	0.1324313513
674	0.132412943
675	0.1324003679
676	0.1323836249
677	0.1323758052
678	0.1323155259
679	0.1322982363
680	0.1322610894
681	0.1322326917
682	0.1322027488
683	0.1321725568
684	0.1321409588
685	0.1321073271
686	0.132083738
687	0.1320574594
688	0.1320288412
689	0.132012962
690	0.1320000264
691	0.1319842281
692	0.1319391773
693	0.1319289667
694	0.1318925888
695	0.1318729667
696	0.1318419071
697	0.1318085519
698	0.131793797
699	0.131772332
700	0.1317638726
701	0.1317228504
702	0.1317127961
703	0.1316679484
704	0.1316361227
705	0.1315849012
706	0.1315797486
707	0.1315351574
708	0.1315176467
709	0.131501815
710	0.1314667888
711	0.131451795
712	0.1314217878
713	0.1313809335
714	0.131352668
715	0.1313262747
716	0.1313172838
717	0.131312056
718	0.1312837012
719	0.1312580928
720	0.1312333101
721	0.1311959733
722	0.1311900323
723	0.1311585517
724	0.1311507394
725	0.1311365212
726	0.1311088197
727	0.1310810035
728	0.131071255
729	0.1310634535
730	0.1310431624
731	0.1310316344
732	0.130998609
733	0.1309660458
734	0.1309331252
735	0.1309200146
736	0.1308948599
737	0.1308818618
738	0.1308459046
739	0.1308209199
740	0.1307841669
741	0.1307639635
742	0.1307271631
743	0.130700823
744	0.1306825214
745	0.1306460686
746	0.1306306019
747	0.1306106309
748	0.130579885
749	0.1305436616
750	0.1304957813
751	0.1304730804
752	0.1304522248
753	0.1304361706
754	0.130422797
755	0.1304038434
756	0.1303714399
757	0.1303377645
758	0.1303271562
759	0.1303133609
760	0.1303037204
761	0.130280975
762	0.130253503
763	0.130250238
764	0.1302279565
765	0.1301945343
766	0.1301541473
767	0.1301024195
768	0.1300863999
769	0.1300636443
770	0.1300299769
771	0.1300176275
772	0.1299943257
773	0.1299836199
774	0.1299665614
775	0.1299309594
776	0.1298900518
777	0.1298492217
778	0.1298266147
779	0.1297844228
780	0.1297599818
781	0.1297350412
782	0.1297288535
783	0.1296876406
784	0.1296707571
785	0.1296532638
786	0.1296265105
787	0.129602816
788	0.1295629551
789	0.1295306254
790	0.1295088291
791	0.1294732058
792	0.129436546
793	0.1294206773
794	0.1293964361
795	0.1293750606
796	0.1293573845
797	0.129326515
798	0.1292843378
799	0.1292590207
800	0.1292436002
801	0.1291909676
802	0.1291802155
803	0.1291480543
804	0.1291219726
805	0.1291031545
806	0.1290670628
807	0.1290584547
808	0.1290429312
809	0.1290104009
810	0.1289948089
811	0.1289816901
812	0.1289703865
813	0.1289571368
814	0.1289486875
815	0.1289220087
816	0.1289005259
817	0.128888488
818	0.1288813571
819	0.1288633103
820	0.1288411834
821	0.1288162257
822	0.1287935871
823	0.1287724713
824	0.1287624887
825	0.1287544209
826	0.1287454375
827	0.1287273763
828	0.1287152518
829	0.1286812142
830	0.1286605217
831	0.1286249758
832	0.1286111055
833	0.1286028396
834	0.1286006138
835	0.1285824482
836	0.1285660998
837	0.1285606594
838	0.1285472736
839	0.1285284025
840	0.1285088845
841	0.1284795935
842	0.1284598875
843	0.1284468975
844	0.1284314072
845	0.1284190852
846	0.1284015865
847	0.1283780767
848	0.128354208
849	0.1283442647
850	0.1283240476
851	0.1283085319
852	0.1282756461
853	0.1282382222
854	0.1282277049
855	0.1282099918
856	0.1281917438
857	0.1281362591
858	0.1281136307
859	0.1280901136
860	0.128077868
861	0.1280606542
862	0.1280128523
863	0.1279953153
864	0.1279756907
865	0.1279484798
866	0.1279299449
867	0.1279026865
868	0.1278991327
869	0.1278645896
870	0.1278447569
871	0.1278236682
872	0.1277933983
873	0.1277367156
874	0.1277120884
875	0.1276814604
876	0.1276671191
877	0.1276549846
878	0.1276412079
879	0.1276152815
880	0.1276049435
881	0.1275598501
882	0.1275217587
883	0.1275053014
884	0.1274748119
885	0.1274255787
886	0.1274042237
887	0.1273935257
888	0.1273715123
889	0.1273585537
890	0.1273535142
891	0.1273469672
892	0.1273256191
893	0.1273110005
894	0.1272923655
895	0.1272855891
896	0.1272583157
897	0.1272395602
898	0.1272116042
899	0.1271861665
900	0.1271827322
901	0.1271561726
902	0.1271221063
903	0.1271118799
904	0.1270970208
905	0.1270817941
906	0.1270679715
907	0.1270514211
908	0.1270364679
909	0.1270209352
910	0.126980461
911	0.1269740378
912	0.1269612565
913	0.1269419175
914	0.1269225451
915	0.1268971345
916	0.1268871886
917	0.1268691849
918	0.1268463402
919	0.1268127772
920	0.1267878407
921	0.1267647078
922	0.1267336657
923	0.1267238519
924	0.1267035683
925	0.1267015818
926	0.1266830766
927	0.1266544583
928	0.1266432456
929	0.1266150849
930	0.1265842068
931	0.1265643017
932	0.1265531234
933	0.126527357
934	0.1264973301
935	0.1264689262
936	0.1264439815
937	0.1264356
938	0.126389385
939	0.1263594164
940	0.1263300865
941	0.1262885327
942	0.1262465935
943	0.1262223595
944	0.1262121246
945	0.1261715439
946	0.1261368411
947	0.1261202404
948	0.1260591927
949	0.1260440703
950	0.1260066352
951	0.1259675134
952	0.1259540078
953	0.1259444352
954	0.1259380154
955	0.1259141261
956	0.1258967179
957	0.1258909133
958	0.1258861211
959	0.1258777608
960	0.1258662216
961	0.125851285
962	0.1258216394
963	0.1257883784
964	0.1257775522
965	0.1257490515
966	0.12572149
967	0.1257171507
968	0.1256975999
969	0.1256959506
970	0.1256887554
971	0.1256690924
972	0.1256616849
973	0.1256260451
974	0.1256045404
975	0.1255817266
976	0.1255650453
977	0.1255351857
978	0.1254977042
979	0.1254712904
980	0.1254549677
981	0.1254544746
982	0.1254167171
983	0.1253638584
984	0.1253312158
985	0.1253188909
986	0.1253153154
987	0.1252877381
988	0.1252641081
989	0.1252580802
990	0.1252526756
991	0.1252260644
992	0.1252196657
993	0.1251778106
994	0.1251508497
995	0.125137527
996	0.1251325579
997	0.1250983508
998	0.1250811309
999	0.1250670496
