iter	Logloss
366	0.1387789591
367	0.1387435177
368	0.1387087226
369	0.1386816655
370	0.1386645077
371	0.1386205442
372	0.1385555213
373	0.13854189
374	0.1385294163
375	0.1384922176
376	0.1384811668
377	0.1384631629
378	0.1384275623
379	0.1384124012
380	0.1384009206
381	0.1383966104
382	0.1383673655
383	0.1383195331
384	0.1382857776
385	0.13826519
386	0.1382617991
387	0.1382495479
388	0.1382168856
389	0.1381988753
390	0.1381791393
391	0.1381767779
392	0.1381633778
393	0.138119695
394	0.1381035144
395	0.1380485182
396	0.1380302721
397	0.1380036429
398	0.137981135
399	0.1379625672
400	0.1379402206
401	0.1379297412
402	0.1378381248
403	0.1378155709
404	0.1377891078
405	0.1377622231
406	0.1377442063
407	0.1377337573
408	0.1377097619
409	0.1376991888
410	0.1376939703
411	0.137647699
412	0.1376087949
413	0.1375457927
414	0.1374991314
415	0.1374491723
416	0.1374212492
417	0.1373738267
418	0.1373103946
419	0.137299414
420	0.137285452
421	0.1372746925
422	0.1372456227
423	0.1371808464
424	0.1371507037
425	0.137121881
426	0.1371098473
427	0.1371026689
428	0.1370891428
429	0.1370610964
430	0.1370341589
431	0.1370004832
432	0.1369869537
433	0.1369775507
434	0.136959141
435	0.1369444562
436	0.1369177413
437	0.1368834573
438	0.1368673766
439	0.1368216628
440	0.1368055041
441	0.1367632491
442	0.1367427886
443	0.1367169462
444	0.1366801459
445	0.1366624019
446	0.1366271313
447	0.1366027059
448	0.1365818745
449	0.1365430643
450	0.1365284781
451	0.1365062715
452	0.136446455
453	0.1363718055
454	0.1363240098
455	0.1363003125
456	0.1362845736
457	0.1362427935
458	0.1361980349
459	0.1361860163
460	0.1361604441
461	0.1361239621
462	0.1360882806
463	0.1360600746
464	0.1360263396
465	0.135971747
466	0.1359583908
467	0.1359468234
468	0.1359363421
469	0.1358764825
470	0.1358719144
471	0.1358587696
472	0.1358310275
473	0.1358292013
474	0.1357776923
475	0.135762366
476	0.1357442527
477	0.1357329164
478	0.1356948532
479	0.1356685515
480	0.1356600314
481	0.1356328235
482	0.1356043334
483	0.1355852434
484	0.1355724481
485	0.1355614442
486	0.1355478516
487	0.1355305127
488	0.1354813857
489	0.1354317956
490	0.1354156038
491	0.1353692219
492	0.1353503901
493	0.1352957456
494	0.1352908429
495	0.1352229291
496	0.1351946905
497	0.1351573599
498	0.1351283522
499	0.1351016996
500	0.1350424106
501	0.1349844129
502	0.134956826
503	0.1349187211
504	0.1348871531
505	0.1348517085
506	0.1348163287
507	0.1347975357
508	0.1347518502
509	0.1347342292
510	0.1346779847
511	0.1346598011
512	0.1346493451
513	0.134595931
514	0.1345828425
515	0.1345675077
516	0.1345346849
517	0.1344898021
518	0.1344671846
519	0.1344383527
520	0.1344139826
521	0.1344059147
522	0.1343784296
523	0.1343465514
524	0.13433077
525	0.134314506
526	0.1342807513
527	0.1342471662
528	0.134201969
529	0.1341980349
530	0.1341777667
531	0.1341393868
532	0.1341034604
533	0.1340672643
534	0.1340174007
535	0.1339894158
536	0.1339798977
537	0.1339707244
538	0.1339079903
539	0.1338722879
540	0.1338457696
541	0.1338132187
542	0.1337761962
543	0.1337366564
544	0.1336869703
545	0.1336822333
546	0.1336368248
547	0.1336100146
548	0.1335943603
549	0.13355616
550	0.1335392617
551	0.1335009853
552	0.1334655462
553	0.1334585179
554	0.1334496945
555	0.1334247711
556	0.133414802
557	0.1333960561
558	0.1333534753
559	0.133346696
560	0.133315745
561	0.1333093971
562	0.1332885607
563	0.1332590952
564	0.1332419989
565	0.1332328393
566	0.1332192241
567	0.1331882741
568	0.1331600193
569	0.1331498071
570	0.1331373839
571	0.1331168421
572	0.1330906104
573	0.133073236
574	0.1330546487
575	0.133020077
576	0.1329972765
577	0.1329913077
578	0.1329688988
579	0.1329313907
580	0.1329030187
581	0.1328589361
582	0.1328340245
583	0.1328055235
584	0.1327762719
585	0.1327444303
586	0.1327142069
587	0.1326887077
588	0.1326592029
589	0.1326270339
590	0.1326223265
591	0.1325940067
592	0.1325436206
593	0.1325242713
594	0.1324769804
595	0.1324434282
596	0.1324268413
597	0.1324055827
598	0.1323619815
599	0.1323225369
600	0.1323201477
601	0.1322928187
602	0.1322720467
603	0.1322365386
604	0.1321901761
605	0.1321084053
606	0.1320924694
607	0.1320537212
608	0.1320443895
609	0.1320383353
610	0.132017185
611	0.1319970698
612	0.1319799781
613	0.1319210227
614	0.1318985078
615	0.13187384
616	0.1318628576
617	0.1318535872
618	0.1318384533
619	0.1318028961
620	0.1317838503
621	0.1317421665
622	0.1317043679
623	0.1316691856
624	0.131637705
625	0.1316299096
626	0.1316059936
627	0.1315934392
628	0.1315737582
629	0.131554606
630	0.1315360832
631	0.1315041938
632	0.1314808977
633	0.1314691569
634	0.131440018
635	0.1313779122
636	0.131332474
637	0.1312959657
638	0.1312583951
639	0.1312327612
640	0.1312140687
641	0.1311992818
642	0.1311891655
643	0.1311735477
644	0.1311227808
645	0.1311068669
646	0.1310806164
647	0.1310714381
648	0.1310366259
649	0.1310177598
650	0.1309910268
651	0.1309704255
652	0.1309479937
653	0.1309242227
654	0.1309050924
655	0.1308796903
656	0.1308612369
657	0.1308155735
658	0.1307786827
659	0.1307598452
660	0.1307525207
661	0.1307363449
662	0.1307106941
663	0.1306888462
664	0.1306709817
665	0.1306496745
666	0.1306384265
667	0.1306158895
668	0.130593022
669	0.1305593262
670	0.1305391931
671	0.1305202942
672	0.1305172034
673	0.130486529
674	0.1304683826
675	0.1304594548
676	0.1303910462
677	0.1303535975
678	0.1303352931
679	0.1302923843
680	0.1302845511
681	0.13025073
682	0.1302390451
683	0.1302105393
684	0.1301823945
685	0.1301678557
686	0.1301007047
687	0.1300887704
688	0.1300403192
689	0.130019377
690	0.130001506
691	0.1299511738
692	0.1299357568
693	0.129929632
694	0.1299075257
695	0.1298652865
696	0.1298422787
697	0.1298348523
698	0.1297828225
699	0.1297509407
700	0.1297152617
701	0.1296955206
702	0.1296258061
703	0.1295900521
704	0.129563935
705	0.1295459072
706	0.1295010351
707	0.1294950019
708	0.1294928182
709	0.1294742316
710	0.1294655532
711	0.1294179156
712	0.1293900764
713	0.1293814425
714	0.1293743365
715	0.1293361893
716	0.1292969575
717	0.1292664006
718	0.1292365686
719	0.1291978107
720	0.1291924685
721	0.1291601197
722	0.1291317234
723	0.1291251302
724	0.1291035374
725	0.1290878803
726	0.1290741912
727	0.1290361704
728	0.1290277941
729	0.1289972771
730	0.1289918377
731	0.1289797665
732	0.1289662008
733	0.1289438072
734	0.1289370584
735	0.1288958994
736	0.1288849298
737	0.1288368696
738	0.1288062039
739	0.1287607203
740	0.1287560903
741	0.1286718668
742	0.1286460138
743	0.1286388746
744	0.1286095456
745	0.1285913932
746	0.1285609427
747	0.1285501902
748	0.1285354354
749	0.1285157464
750	0.12846994
751	0.1284622049
752	0.1284316619
753	0.128412423
754	0.1284006212
755	0.1283949657
756	0.1283859025
757	0.1283772099
758	0.1283483679
759	0.1282993029
760	0.1282674054
761	0.1282243169
762	0.1281774025
763	0.1281387549
764	0.1281149279
765	0.1280977795
766	0.1280761201
767	0.1280653716
768	0.1280535978
769	0.1280336277
770	0.1280166802
771	0.1280123688
772	0.1279897262
773	0.1279616157
774	0.1279243144
775	0.1278972726
776	0.1278889526
777	0.1278770661
778	0.1278556193
779	0.1278114137
780	0.1277562173
781	0.1276846992
782	0.1276703277
783	0.127605278
784	0.1275917681
785	0.1275562573
786	0.1275246134
787	0.1274916859
788	0.1274601857
789	0.1274139891
790	0.1273845419
791	0.1273429947
792	0.127324199
793	0.1273079862
794	0.1272838481
795	0.12726974
796	0.1272512966
797	0.1272114231
798	0.1272038203
799	0.1271783425
800	0.127129794
801	0.1271174999
802	0.1271069956
803	0.1270882672
804	0.1270661831
805	0.1270585666
806	0.1270435127
807	0.1270398749
808	0.1270109491
809	0.1269846289
810	0.1269515764
811	0.1269305159
812	0.1269078366
813	0.1268650161
814	0.1268385499
815	0.1268240188
816	0.1268140703
817	0.1268090217
818	0.1267805846
819	0.1267159523
820	0.1266742327
821	0.1266452824
822	0.1265962559
823	0.1265864931
824	0.1265624034
825	0.1265403458
826	0.1265156485
827	0.1265084086
828	0.1264960303
829	0.1264789619
830	0.1264560538
831	0.1264387609
832	0.1264065928
833	0.126368033
834	0.1263187822
835	0.1263070509
836	0.1262904873
837	0.1262727789
838	0.1262434648
839	0.1262380819
840	0.1261946183
841	0.1261859372
842	0.1261648581
843	0.1261495468
844	0.1261284685
845	0.1260994557
846	0.1260736194
847	0.1260548951
848	0.1260410067
849	0.1260192097
850	0.1259647128
851	0.1259425558
852	0.1259183963
853	0.1258663102
854	0.1258619835
855	0.1258355588
856	0.1258316429
857	0.1257963349
858	0.1257575138
859	0.1257262739
860	0.1257136193
861	0.1256942655
862	0.1256783522
863	0.125667395
864	0.1256540558
865	0.1256346829
866	0.1256194705
867	0.1255668442
868	0.1255322715
869	0.1255155914
870	0.1255003601
871	0.1254781496
872	0.1254426426
873	0.1254284989
874	0.1253838292
875	0.1253690168
876	0.1253365207
877	0.1253158396
878	0.1252861339
879	0.1252504974
880	0.1252369617
881	0.1252059686
882	0.1251708807
883	0.1251603293
884	0.1251592568
885	0.1251452042
886	0.12512586
887	0.1250643797
888	0.1250189371
889	0.1250038107
890	0.1249827371
891	0.1249779129
892	0.1249483868
893	0.1249303094
894	0.12492656
895	0.1249097678
896	0.1248846085
897	0.1248626685
898	0.1248337376
899	0.124803721
900	0.1247702136
901	0.1247523452
902	0.1247235032
903	0.1247166109
904	0.1246995028
905	0.1246706204
906	0.1246495378
907	0.1246303857
908	0.1246064302
909	0.1245730891
910	0.1245382838
911	0.1245227863
912	0.1244972392
913	0.1244749525
914	0.1244727468
915	0.1244327966
916	0.1244064905
917	0.1243730521
918	0.1243635972
919	0.1243119438
920	0.1242915727
921	0.1242611924
922	0.1242478688
923	0.1242399933
924	0.1242103393
925	0.1241848123
926	0.1241780596
927	0.1241341778
928	0.1241143524
929	0.1240778578
930	0.1240573216
931	0.1240471413
932	0.1240201525
933	0.1239838627
934	0.1239517772
935	0.1239204059
936	0.1239106101
937	0.1238812399
938	0.1238521456
939	0.1238496661
940	0.1238046951
941	0.1237905962
942	0.1237666426
943	0.123732306
944	0.1236933995
945	0.1236845576
946	0.1236551459
947	0.1236370441
948	0.123620296
949	0.1236114058
950	0.1235997849
951	0.1235735209
952	0.1235235292
953	0.1235150654
954	0.1234595084
955	0.1234415292
956	0.1234288352
957	0.1234021655
958	0.1233957049
959	0.1233553333
960	0.1233292141
961	0.1233240287
962	0.123301401
963	0.1232897196
964	0.1232415696
965	0.1232017701
966	0.1231857677
967	0.123171132
968	0.1231527821
969	0.1231232114
970	0.1230958539
971	0.1230764964
972	0.1230624308
973	0.1230106766
974	0.122964145
975	0.1229531796
976	0.1229230878
977	0.1229122796
978	0.1228931339
979	0.1228756335
980	0.1228304324
981	0.1228127801
982	0.1228042854
983	0.1227989673
984	0.1227808317
985	0.1227539008
986	0.1227336567
987	0.122689455
988	0.1226652173
989	0.1226408253
990	0.1226243549
991	0.1226161829
992	0.1225778938
993	0.1225442237
994	0.1224946512
995	0.1224899425
996	0.122478011
997	0.1224752141
998	0.1224486368
999	0.1224346298
