iter	Logloss
395	0.137803689
396	0.1377867637
397	0.1377562932
398	0.1377089395
399	0.1376913802
400	0.1376148328
401	0.137578885
402	0.1375419869
403	0.1375263322
404	0.1374582997
405	0.1374188298
406	0.1373887087
407	0.1373484439
408	0.1373239309
409	0.1373105337
410	0.137284481
411	0.1372457182
412	0.1372243378
413	0.1371802732
414	0.1371720267
415	0.1371508311
416	0.1371276205
417	0.1370972516
418	0.1370789969
419	0.1370342182
420	0.1369990184
421	0.1369855617
422	0.1369722927
423	0.1369496283
424	0.1369190442
425	0.1368403043
426	0.136832158
427	0.136815626
428	0.1367919099
429	0.136752877
430	0.1367011916
431	0.1366786149
432	0.136646684
433	0.1366204487
434	0.1365950578
435	0.1365642185
436	0.1365405971
437	0.1365244742
438	0.1365047493
439	0.1364859033
440	0.136448064
441	0.136407298
442	0.1363797452
443	0.1363613576
444	0.1363450698
445	0.1363409496
446	0.1363119759
447	0.136298903
448	0.1362867325
449	0.1361930919
450	0.1361456163
451	0.1361133612
452	0.1360888025
453	0.1360422535
454	0.1360261646
455	0.1360140214
456	0.1359853635
457	0.1359579301
458	0.1359452384
459	0.1358998358
460	0.1358630208
461	0.1358235309
462	0.1358139489
463	0.1357814052
464	0.1357792087
465	0.1357697487
466	0.1357035038
467	0.135695312
468	0.135655448
469	0.1356485793
470	0.1355762768
471	0.1355584771
472	0.1355457271
473	0.1355246875
474	0.1354975478
475	0.1354736572
476	0.1354509123
477	0.1354156995
478	0.1354094265
479	0.1353854633
480	0.1353808221
481	0.1353518101
482	0.1353260959
483	0.135291202
484	0.1352672679
485	0.1352584782
486	0.1352421469
487	0.1352292154
488	0.1351693343
489	0.1351577073
490	0.1351331291
491	0.1351209053
492	0.1350752898
493	0.1350362689
494	0.1350229861
495	0.1349920486
496	0.134944768
497	0.1348861847
498	0.1348702539
499	0.1348563894
500	0.1347970957
501	0.1347504901
502	0.1347316657
503	0.1347030593
504	0.1346825708
505	0.1346724026
506	0.1346408245
507	0.1346149838
508	0.1345644741
509	0.1345373934
510	0.1345181364
511	0.134499139
512	0.1344728262
513	0.1344542967
514	0.1344494084
515	0.1343890426
516	0.1343725679
517	0.1343596063
518	0.1343345343
519	0.1343286504
520	0.1343148064
521	0.1342587983
522	0.1342569009
523	0.1342258808
524	0.1341969957
525	0.1341522354
526	0.1341391039
527	0.1341286793
528	0.1340759288
529	0.134039063
530	0.1339841023
531	0.1339698137
532	0.1339526479
533	0.1338951049
534	0.1338451583
535	0.133832228
536	0.1337467671
537	0.1336724586
538	0.1336432434
539	0.1336175666
540	0.1335968011
541	0.1335917556
542	0.1335678214
543	0.13353387
544	0.1335167971
545	0.1334969312
546	0.1334847569
547	0.1334739913
548	0.133435425
549	0.1333983054
550	0.1333376166
551	0.1333215269
552	0.133317253
553	0.1333055466
554	0.1332822311
555	0.1332481113
556	0.1332264715
557	0.1331931425
558	0.1331874017
559	0.1331741544
560	0.1331576571
561	0.1331140901
562	0.1330998498
563	0.1330830075
564	0.1330596161
565	0.1330250006
566	0.1330009252
567	0.1329697434
568	0.1329430785
569	0.1329030729
570	0.1328970453
571	0.1328734911
572	0.1328279021
573	0.1327953551
574	0.1327518045
575	0.132713742
576	0.1326611707
577	0.1326377361
578	0.1326246118
579	0.1325708222
580	0.1325538167
581	0.1325295082
582	0.1324915113
583	0.1324438529
584	0.1323830471
585	0.1323494661
586	0.132339589
587	0.1323158395
588	0.1322655995
589	0.1322159422
590	0.1321794136
591	0.1321702171
592	0.1321370171
593	0.1321068123
594	0.132080883
595	0.1320431707
596	0.1320257436
597	0.1320101131
598	0.1319885198
599	0.1319319785
600	0.1319084998
601	0.1318709208
602	0.1318232767
603	0.13176729
604	0.1317452965
605	0.1316852168
606	0.1316556368
607	0.1316511701
608	0.1316305562
609	0.1316033672
610	0.1315477834
611	0.1315259779
612	0.1315139597
613	0.1314941566
614	0.1314715134
615	0.1314677541
616	0.1314460143
617	0.1314344772
618	0.1314207959
619	0.1313977837
620	0.1313707444
621	0.1313298006
622	0.1313109553
623	0.1312929369
624	0.131264664
625	0.1312065602
626	0.1311697672
627	0.1311430942
628	0.1310874721
629	0.1310519189
630	0.1310239628
631	0.1310164495
632	0.1309607221
633	0.1309369076
634	0.1309060947
635	0.1308813503
636	0.1308601551
637	0.1308406999
638	0.1308262831
639	0.1307999869
640	0.1307925499
641	0.130779401
642	0.1307530735
643	0.130711905
644	0.1306849276
645	0.1306737493
646	0.1306469456
647	0.130621859
648	0.1305874339
649	0.1305527496
650	0.1305478906
651	0.1305018785
652	0.1304779163
653	0.1304537484
654	0.1304424574
655	0.1304121874
656	0.13040256
657	0.1303619777
658	0.1303237602
659	0.130299868
660	0.1302763855
661	0.1302692093
662	0.1302600665
663	0.1302217901
664	0.1302171237
665	0.1301862186
666	0.1301691351
667	0.1301333378
668	0.1300895384
669	0.1300731676
670	0.1300546376
671	0.1300065785
672	0.1299842666
673	0.129947156
674	0.1299060449
675	0.1298915548
676	0.1298706082
677	0.1298423787
678	0.129808141
679	0.1297855023
680	0.1297426342
681	0.1297136661
682	0.1296571144
683	0.129645917
684	0.1296078231
685	0.129587607
686	0.1295457427
687	0.1295128928
688	0.1294866551
689	0.1294679787
690	0.1294310292
691	0.1294061646
692	0.129400882
693	0.1293772513
694	0.1293717326
695	0.1293533199
696	0.1293346061
697	0.1293319431
698	0.1293148667
699	0.129280014
700	0.1292322767
701	0.1291768265
702	0.1291591581
703	0.1291154451
704	0.1290963941
705	0.1290682347
706	0.1290387003
707	0.1289969849
708	0.1289576818
709	0.1289422324
710	0.1289234843
711	0.1288669677
712	0.1288568589
713	0.1288432687
714	0.1288236717
715	0.1287882717
716	0.1287624161
717	0.1287530127
718	0.1287259147
719	0.1286877713
720	0.1286306508
721	0.1285957072
722	0.1285772012
723	0.1285527862
724	0.1285424986
725	0.128536719
726	0.1285189655
727	0.1284963842
728	0.1284787436
729	0.1284601889
730	0.1284326435
731	0.1284043441
732	0.1283690392
733	0.1283615717
734	0.1283334688
735	0.1282918139
736	0.1282725729
737	0.1282412835
738	0.12822506
739	0.1282216506
740	0.1281991138
741	0.1281845224
742	0.1281656544
743	0.1281424812
744	0.1281364623
745	0.1281132739
746	0.1280828188
747	0.1280574289
748	0.1279909324
749	0.1279891436
750	0.1279351704
751	0.1278858393
752	0.1278546722
753	0.127834923
754	0.1277965272
755	0.1277732741
756	0.1277184642
757	0.1277075421
758	0.1276909096
759	0.1276782788
760	0.1276582881
761	0.1276560073
762	0.1276394995
763	0.1276261198
764	0.127610467
765	0.1275748789
766	0.1275515331
767	0.1275396087
768	0.1275093004
769	0.1274993927
770	0.1274818769
771	0.1274538665
772	0.1274371273
773	0.1274025113
774	0.1273620427
775	0.1273493975
776	0.1273145513
777	0.1272818482
778	0.1272440618
779	0.1272389986
780	0.1272109222
781	0.1271744893
782	0.1271603351
783	0.127139789
784	0.1271325949
785	0.1271117147
786	0.1271039609
787	0.1270839802
788	0.1270409165
789	0.1270073131
790	0.1269784501
791	0.1269600641
792	0.1269467562
793	0.1268980601
794	0.1268707693
795	0.1268420247
796	0.1268309564
797	0.1268204791
798	0.126798735
799	0.1267563762
800	0.1267364979
801	0.1266853044
802	0.12664644
803	0.1266145661
804	0.126579229
805	0.1265534424
806	0.1265297631
807	0.1264790527
808	0.1264619231
809	0.1264569822
810	0.1264206075
811	0.1263996924
812	0.1263775081
813	0.1263532329
814	0.1263348205
815	0.126302098
816	0.1262831854
817	0.1262688775
818	0.1262472474
819	0.126214467
820	0.1261840556
821	0.1261342988
822	0.1261020387
823	0.1260596352
824	0.1260534988
825	0.1260391067
826	0.1260239637
827	0.1259848081
828	0.1259651855
829	0.1259577233
830	0.1259258931
831	0.1258915055
832	0.1258775578
833	0.1258414089
834	0.1258071128
835	0.1257778588
836	0.1257592371
837	0.1257416559
838	0.1257119146
839	0.1256942565
840	0.1256888381
841	0.1256388115
842	0.1256309424
843	0.1256121436
844	0.1255615886
845	0.125538421
846	0.125517229
847	0.1254981765
848	0.1254948616
849	0.1254541594
850	0.1254404775
851	0.1254333302
852	0.1254007707
853	0.1253961873
854	0.1253568722
855	0.1253311771
856	0.1252847621
857	0.1252534016
858	0.125243549
859	0.1252202963
860	0.1252181789
861	0.125201792
862	0.1251552543
863	0.1251407884
864	0.1251177484
865	0.125097887
866	0.1250822039
867	0.1250742865
868	0.125066367
869	0.1250588268
870	0.1250371723
871	0.125025667
872	0.1249690182
873	0.1249590067
874	0.1249299751
875	0.1249107774
876	0.1249067759
877	0.1248946903
878	0.1248589132
879	0.1248090373
880	0.124791448
881	0.1247654443
882	0.1247235221
883	0.1247049193
884	0.1246594493
885	0.1246127612
886	0.1246115699
887	0.1245721055
888	0.124558702
889	0.1245262008
890	0.1245128119
891	0.1244646877
892	0.1244395338
893	0.1244249223
894	0.124389197
895	0.1243795779
896	0.1243621917
897	0.124344586
898	0.1243140475
899	0.124284944
900	0.1242451501
901	0.1242352067
902	0.1242076473
903	0.1241739554
904	0.1241581917
905	0.1241176356
906	0.1240894632
907	0.1240524138
908	0.1239867887
909	0.1239728767
910	0.123947491
911	0.1239033607
912	0.1238627056
913	0.1238573043
914	0.1238227753
915	0.1237785813
916	0.1237518071
917	0.1237312656
918	0.1237144891
919	0.1236814281
920	0.123643281
921	0.1236164393
922	0.1236068364
923	0.1235772806
924	0.1235636462
925	0.123547391
926	0.1235380843
927	0.1235362764
928	0.1235323794
929	0.1234773071
930	0.1234422794
931	0.1234240278
932	0.1233887883
933	0.1233575042
934	0.1233442937
935	0.1233150648
936	0.1233109879
937	0.1232731194
938	0.1232632626
939	0.1232502587
940	0.1232355796
941	0.1232103657
942	0.1231981748
943	0.1231698356
944	0.1231523831
945	0.1231251261
946	0.1230896345
947	0.1230638017
948	0.1230564293
949	0.1230335412
950	0.1230304494
951	0.1230110333
952	0.1229860147
953	0.1229812477
954	0.122962429
955	0.1229506379
956	0.1229024272
957	0.1228905432
958	0.1228808959
959	0.1228659603
960	0.1228157786
961	0.1227864194
962	0.1227731832
963	0.122770402
964	0.1227521513
965	0.1227347052
966	0.1226687802
967	0.1226625093
968	0.122638113
969	0.1226180629
970	0.122596534
971	0.1225701726
972	0.1225453233
973	0.1225144225
974	0.1224761278
975	0.1224543028
976	0.122424216
977	0.1224117382
978	0.1223811409
979	0.1223588067
980	0.1223272752
981	0.1223045767
982	0.1222781359
983	0.1222465671
984	0.1222205546
985	0.1221983148
986	0.1221695119
987	0.1221487956
988	0.1221408556
989	0.1221300524
990	0.1220964568
991	0.1220845919
992	0.1220627324
993	0.1220217653
994	0.1219904848
995	0.1219668725
996	0.1219370573
997	0.1219204569
998	0.1219117213
999	0.1218759306
