iter	Passed	Remaining
229	8682	29067
230	8716	29017
231	8738	28928
232	8794	28949
233	8844	28953
234	8882	28915
235	8919	28876
236	8960	28847
237	8998	28808
238	9031	28755
239	9081	28759
240	9129	28752
241	9166	28710
242	9204	28674
243	9250	28660
244	9287	28620
245	9318	28561
246	9381	28598
247	9439	28622
248	9477	28585
249	9533	28600
250	9575	28573
251	9696	28782
252	9744	28772
253	9778	28720
254	9823	28700
255	9868	28681
256	9907	28642
257	9947	28608
258	9980	28555
259	10020	28521
260	10077	28534
261	10118	28502
262	10150	28443
263	10195	28424
264	10246	28420
265	10284	28378
266	10324	28344
267	10350	28270
268	10384	28220
269	10409	28144
270	10453	28120
271	10494	28089
272	10538	28064
273	10574	28018
274	10618	27993
275	10662	27970
276	10700	27929
277	10750	27920
278	10776	27848
279	10814	27809
280	10854	27773
281	10901	27756
282	10942	27723
283	10987	27701
284	11008	27618
285	11050	27587
286	11092	27556
287	11134	27526
288	11179	27504
289	11239	27518
290	11269	27456
291	11311	27425
292	11343	27371
293	11370	27304
294	11411	27272
295	11443	27215
296	11478	27170
297	11499	27090
298	11534	27043
299	11579	27019
300	11620	26986
301	11661	26952
302	11707	26931
303	11763	26932
304	11827	26950
305	11865	26911
306	11889	26837
307	11918	26777
308	11947	26718
309	11974	26653
310	12021	26632
311	12061	26597
312	12102	26564
313	12132	26506
314	12165	26455
315	12221	26454
316	12260	26416
317	12311	26404
318	12339	26341
319	12361	26268
320	12388	26204
321	12440	26194
322	12480	26159
323	12524	26130
324	12567	26102
325	12604	26059
326	12665	26066
327	12704	26029
328	12752	26009
329	12807	26002
330	12851	25973
331	12889	25934
332	12929	25898
333	12967	25857
334	13009	25825
335	13047	25784
336	13089	25751
337	13140	25737
338	13175	25690
339	13206	25636
340	13235	25578
341	13277	25544
342	13315	25505
343	13361	25479
344	13412	25465
345	13435	25394
346	13473	25355
347	13507	25306
348	13542	25260
349	13579	25219
350	13620	25184
351	13664	25154
352	13707	25123
353	13745	25083
354	13793	25061
355	13832	25022
356	13872	24986
357	13910	24945
358	13951	24910
359	13997	24883
360	14035	24844
361	14074	24806
362	14125	24788
363	14165	24749
364	14203	24709
365	14242	24670
366	14272	24617
367	14314	24582
368	14353	24544
369	14392	24506
370	14447	24494
371	14487	24456
372	14528	24422
373	14571	24390
374	14631	24385
375	14675	24355
376	14722	24329
377	14766	24298
378	14822	24287
379	14859	24243
380	14886	24186
381	14924	24144
382	14959	24099
383	14990	24046
384	15020	23993
385	15066	23965
386	15105	23927
387	15130	23866
388	15176	23837
389	15226	23815
390	15266	23778
391	15300	23732
392	15357	23720
393	15402	23690
394	15437	23645
395	15463	23585
396	15503	23548
397	15548	23518
398	15590	23484
399	15634	23451
400	15681	23423
401	15726	23393
402	15767	23357
403	15805	23316
404	15864	23307
405	15922	23295
406	15945	23232
407	15970	23172
408	16033	23168
409	16083	23145
410	16127	23112
411	16163	23068
412	16205	23033
413	16251	23002
414	16295	22970
415	16347	22949
416	16389	22914
417	16432	22879
418	16457	22820
419	16487	22768
420	16517	22716
421	16548	22666
422	16578	22614
423	16605	22558
424	16634	22506
425	16659	22447
426	16685	22390
427	16726	22353
428	16787	22344
429	16843	22326
430	16899	22309
431	16934	22266
432	16958	22206
433	16988	22155
434	17014	22099
435	17048	22053
436	17076	22000
437	17108	21952
438	17147	21913
439	17197	21888
440	17238	21851
441	17284	21820
442	17322	21780
443	17363	21743
444	17401	21702
445	17448	21673
446	17491	21639
447	17530	21600
448	17566	21556
449	17612	21526
450	17641	21474
451	17671	21424
452	17696	21368
453	17723	21315
454	17750	21261
455	17795	21230
456	17836	21193
457	17967	21262
458	18006	21223
459	18048	21187
460	18091	21152
461	18142	21126
462	18178	21083
463	18218	21045
464	18263	21013
465	18306	20978
466	18345	20938
467	18383	20897
468	18422	20857
469	18460	20817
470	18507	20786
471	18544	20744
472	18583	20705
473	18632	20676
474	18684	20651
475	18728	20617
476	18772	20582
477	18817	20550
478	18862	20516
479	18901	20476
480	18940	20436
481	18964	20380
482	19036	20376
483	19064	20325
484	19100	20282
485	19144	20247
486	19186	20210
487	19232	20178
488	19271	20138
489	19302	20090
490	19342	20051
491	19383	20013
492	19426	19978
493	19474	19947
494	19521	19915
495	19572	19887
496	19609	19845
497	19653	19811
498	19687	19766
499	19729	19729
500	19769	19690
501	19836	19678
502	19881	19643
503	19935	19618
504	19975	19579
505	20036	19561
506	20089	19534
507	20133	19499
508	20186	19472
509	20219	19426
510	20261	19389
511	20300	19348
512	20344	19313
513	20383	19273
514	20428	19238
515	20456	19187
516	20494	19146
517	20558	19129
518	20590	19082
519	20613	19027
520	20656	18991
521	20680	18937
522	20719	18896
523	20770	18868
524	20814	18831
525	20856	18794
526	20898	18757
527	20940	18719
528	20992	18691
529	21052	18669
530	21081	18620
531	21105	18566
532	21149	18530
533	21183	18486
534	21210	18435
535	21237	18384
536	21264	18334
537	21287	18280
538	21313	18229
539	21355	18191
540	21392	18149
541	21429	18108
542	21471	18071
543	21515	18034
544	21557	17997
545	21611	17969
546	21655	17934
547	21690	17890
548	21720	17843
549	21758	17802
550	21802	17766
551	21841	17726
552	21878	17684
553	21919	17646
554	21963	17610
555	22008	17575
556	22046	17534
557	22105	17510
558	22165	17486
559	22220	17459
560	22260	17419
561	22298	17378
562	22332	17334
563	22367	17291
564	22408	17252
565	22449	17213
566	22489	17174
567	22531	17136
568	22573	17098
569	22624	17067
570	22668	17031
571	22716	16997
572	22761	16961
573	22801	16922
574	22844	16884
575	22879	16842
576	22905	16792
577	22944	16751
578	22988	16715
579	23023	16672
580	23056	16627
581	23111	16599
582	23149	16558
583	23192	16520
584	23246	16491
585	23288	16453
586	23338	16420
587	23381	16382
588	23422	16343
589	23473	16312
590	23515	16274
591	23559	16237
592	23611	16205
593	23659	16171
594	23700	16132
595	23743	16094
596	23788	16058
597	23817	16010
598	23853	15968
599	23893	15928
600	23945	15897
601	23984	15856
602	24023	15816
603	24064	15777
604	24119	15747
605	24179	15720
606	24232	15689
607	24269	15647
608	24322	15616
609	24362	15576
610	24400	15534
611	24441	15495
612	24484	15457
613	24526	15419
614	24581	15388
615	24603	15337
616	24643	15297
617	24680	15255
618	24710	15209
619	24764	15178
620	24823	15149
621	24871	15115
622	24911	15074
623	24952	15035
624	24996	14997
625	25034	14956
626	25075	14917
627	25112	14875
628	25167	14844
629	25204	14802
630	25244	14762
631	25284	14722
632	25331	14686
633	25377	14650
634	25418	14610
635	25456	14569
636	25515	14540
637	25555	14499
638	25596	14460
639	25645	14425
640	25688	14387
641	25751	14359
642	25800	14324
643	25834	14280
644	25868	14237
645	25901	14193
646	25948	14157
647	26000	14123
648	26042	14084
649	26082	14044
650	26121	14003
651	26230	14000
652	26270	13959
653	26310	13919
654	26362	13885
655	26417	13853
656	26452	13809
657	26493	13770
658	26535	13730
659	26577	13691
660	26622	13653
661	26657	13610
662	26698	13570
663	26737	13529
664	26781	13491
665	26821	13451
666	26866	13413
667	26903	13371
668	26944	13331
669	26982	13289
670	27017	13246
671	27040	13198
672	27091	13163
673	27130	13122
674	27171	13082
675	27217	13044
676	27275	13013
677	27304	12967
678	27331	12921
679	27369	12879
680	27399	12834
681	27436	12792
682	27480	12754
683	27515	12711
684	27551	12669
685	27594	12630
686	27648	12596
687	27697	12560
688	27750	12526
689	27780	12480
690	27807	12435
691	27837	12390
692	27886	12353
693	27925	12313
694	27975	12277
695	28018	12237
696	28058	12197
697	28103	12159
698	28144	12119
699	28187	12080
700	28235	12043
701	28314	12019
702	28355	11979
703	28400	11941
704	28431	11896
705	28467	11854
706	28510	11815
707	28552	11776
708	28590	11734
709	28627	11693
710	28678	11657
711	28716	11615
712	28763	11578
713	28801	11536
714	28844	11497
715	28881	11455
716	28929	11418
717	28969	11378
718	29010	11337
719	29055	11299
720	29091	11257
721	29129	11215
722	29169	11175
723	29204	11133
724	29228	11086
725	29276	11049
726	29337	11016
727	29378	10976
728	29417	10935
729	29460	10896
730	29495	10854
731	29528	10810
732	29569	10770
733	29608	10730
734	29658	10693
735	29715	10658
736	29758	10619
737	29802	10580
738	29844	10540
739	29883	10499
740	29920	10457
741	29965	10419
742	30015	10382
743	30052	10340
744	30094	10300
745	30154	10267
746	30201	10229
747	30231	10185
748	30271	10144
749	30332	10110
750	30388	10075
751	30413	10029
752	30439	9984
753	30473	9942
754	30536	9909
755	30577	9869
756	30626	9831
757	30667	9790
758	30697	9747
759	30726	9703
760	30759	9660
761	30794	9618
762	30843	9580
763	30890	9542
764	30940	9504
765	30975	9462
766	31014	9421
767	31047	9378
768	31073	9334
769	31121	9296
770	31157	9254
771	31195	9213
772	31234	9172
773	31276	9132
774	31326	9094
775	31392	9061
776	31433	9021
777	31470	8980
778	31520	8942
779	31558	8901
780	31597	8860
781	31635	8819
782	31678	8779
783	31715	8738
784	31755	8697
785	31794	8656
786	31832	8615
787	31877	8576
788	31907	8533
789	31949	8493
790	31983	8450
791	32032	8412
792	32073	8372
793	32108	8330
794	32135	8286
795	32157	8241
796	32192	8199
797	32234	8159
798	32265	8116
799	32314	8078
800	32359	8039
801	32412	8002
802	32453	7961
803	32489	7920
804	32522	7878
805	32560	7837
806	32605	7797
807	32643	7756
808	32681	7716
809	32726	7676
810	32770	7636
811	32808	7596
812	32847	7555
813	32896	7516
814	32934	7475
815	32980	7436
816	33025	7397
817	33060	7355
818	33103	7315
819	33141	7275
820	33178	7233
821	33219	7193
822	33274	7156
823	33307	7114
824	33330	7070
825	33361	7027
826	33452	6997
827	33512	6961
828	33558	6922
829	33603	6882
830	33639	6841
831	33675	6799
832	33710	6758
833	33758	6719
834	33784	6676
835	33825	6635
836	33871	6596
837	33919	6557
838	33955	6515
839	33985	6473
840	34023	6432
841	34063	6391
842	34120	6354
843	34163	6314
844	34190	6271
845	34236	6232
846	34277	6191
847	34316	6151
848	34364	6112
849	34404	6071
850	34446	6031
851	34502	5993
852	34551	5954
853	34588	5913
854	34610	5869
855	34651	5829
856	34689	5788
857	34717	5745
858	34756	5705
859	34796	5664
860	34830	5623
861	34875	5583
862	34912	5542
863	34954	5502
864	35020	5465
865	35062	5425
866	35096	5383
867	35125	5341
868	35171	5301
869	35214	5261
870	35262	5222
871	35299	5181
872	35324	5138
873	35359	5097
874	35392	5056
875	35439	5016
876	35476	4975
877	35519	4935
878	35564	4895
879	35605	4855
880	35654	4816
881	35699	4776
882	35741	4735
883	35781	4695
884	35827	4655
885	35878	4616
886	35924	4576
887	35966	4536
888	36002	4495
889	36045	4455
890	36081	4413
891	36124	4373
892	36157	4332
893	36207	4293
894	36254	4253
895	36310	4214
896	36338	4172
897	36386	4132
898	36429	4092
899	36475	4052
900	36516	4012
901	36583	3974
902	36619	3933
903	36660	3893
904	36707	3853
905	36744	3812
906	36779	3771
907	36826	3731
908	36885	3692
909	36921	3651
910	36973	3612
911	37014	3571
912	37053	3530
913	37110	3491
914	37147	3450
915	37174	3409
916	37216	3368
917	37261	3328
918	37303	3287
919	37343	3247
920	37382	3206
921	37426	3166
922	37470	3125
923	37513	3085
924	37568	3046
925	37635	3007
926	37684	2967
927	37721	2926
928	37773	2886
929	37820	2846
930	37873	2806
931	37924	2767
932	37957	2725
933	37993	2684
934	38033	2644
935	38076	2603
936	38135	2564
937	38183	2523
938	38224	2483
939	38262	2442
940	38303	2401
941	38343	2360
942	38382	2320
943	38424	2279
944	38464	2238
945	38506	2198
946	38545	2157
947	38592	2116
948	38645	2076
949	38689	2036
950	38731	1995
951	38769	1954
952	38810	1914
953	38848	1873
954	38891	1832
955	38940	1792
956	38982	1751
957	39022	1710
958	39084	1670
959	39119	1629
960	39155	1589
961	39182	1547
962	39228	1507
963	39271	1466
964	39311	1425
965	39345	1384
966	39369	1343
967	39397	1302
968	39425	1261
969	39468	1220
970	39514	1180
971	39547	1139
972	39600	1098
973	39718	1060
974	39742	1019
975	39770	977
976	39794	936
977	39830	895
978	39857	854
979	39891	814
980	39940	773
981	39978	732
982	40020	692
983	40060	651
984	40105	610
985	40152	570
986	40186	529
987	40240	488
988	40284	448
989	40329	407
990	40366	366
991	40416	325
992	40457	285
993	40512	244
994	40550	203
995	40591	163
996	40633	122
997	40676	81
998	40737	40
999	40792	0
