iter	Passed	Remaining
309	12209	27176
310	12247	27133
311	12284	27088
312	12336	27076
313	12372	27029
314	12417	27004
315	12460	26970
316	12487	26905
317	12538	26890
318	12580	26856
319	12618	26813
320	12658	26777
321	12693	26727
322	12744	26712
323	12789	26683
324	12834	26656
325	12879	26628
326	12933	26619
327	12964	26561
328	12998	26509
329	13032	26459
330	13069	26415
331	13098	26354
332	13145	26330
333	13180	26282
334	13215	26233
335	13260	26205
336	13305	26175
337	13348	26144
338	13392	26113
339	13449	26108
340	13491	26072
341	13528	26029
342	13562	25977
343	13600	25936
344	13636	25890
345	13674	25847
346	13706	25793
347	13752	25765
348	13797	25736
349	13842	25707
350	13890	25682
351	13927	25639
352	13962	25592
353	14011	25568
354	14068	25561
355	14113	25530
356	14153	25491
357	14190	25447
358	14232	25411
359	14269	25367
360	14310	25330
361	14348	25287
362	14386	25245
363	14425	25205
364	14481	25193
365	14526	25162
366	14559	25111
367	14586	25049
368	14624	25007
369	14664	24969
370	14708	24936
371	14754	24907
372	14778	24842
373	14806	24783
374	14852	24753
375	14890	24711
376	14940	24689
377	14982	24653
378	15021	24612
379	15060	24572
380	15105	24541
381	15141	24496
382	15184	24461
383	15227	24427
384	15275	24400
385	15321	24371
386	15359	24328
387	15392	24278
388	15437	24248
389	15490	24228
390	15524	24180
391	15564	24140
392	15602	24098
393	15642	24059
394	15669	24000
395	15728	23990
396	15767	23948
397	15808	23910
398	15849	23873
399	15887	23831
400	15931	23797
401	15968	23753
402	16012	23721
403	16047	23674
404	16093	23642
405	16127	23595
406	16169	23558
407	16206	23515
408	16257	23491
409	16298	23453
410	16338	23414
411	16382	23380
412	16422	23342
413	16478	23324
414	16521	23289
415	16553	23239
416	16580	23180
417	16639	23168
418	16690	23144
419	16730	23103
420	16770	23064
421	16820	23038
422	16863	23002
423	16905	22966
424	16948	22929
425	16980	22880
426	17013	22830
427	17048	22784
428	17089	22745
429	17130	22708
430	17172	22671
431	17212	22631
432	17248	22585
433	17289	22547
434	17332	22512
435	17369	22468
436	17409	22429
437	17456	22398
438	17505	22370
439	17556	22345
440	17599	22309
441	17656	22289
442	17699	22254
443	17738	22213
444	17774	22168
445	17818	22133
446	17858	22093
447	17897	22052
448	17935	22009
449	17977	21972
450	18021	21937
451	18066	21903
452	18107	21864
453	18140	21816
454	18177	21772
455	18219	21735
456	18263	21700
457	18302	21659
458	18349	21627
459	18394	21593
460	18430	21548
461	18468	21506
462	18589	21560
463	18638	21530
464	18681	21493
465	18721	21453
466	18765	21417
467	18806	21377
468	18846	21337
469	18889	21301
470	18933	21265
471	18968	21218
472	19010	21180
473	19046	21135
474	19089	21099
475	19127	21056
476	19176	21025
477	19216	20985
478	19261	20950
479	19303	20912
480	19342	20870
481	19379	20827
482	19420	20788
483	19471	20759
484	19511	20718
485	19553	20680
486	19588	20634
487	19639	20605
488	19687	20573
489	19727	20532
490	19768	20493
491	19805	20449
492	19843	20406
493	19896	20379
494	19941	20344
495	19974	20296
496	20010	20251
497	20051	20212
498	20095	20176
499	20153	20153
500	20186	20105
501	20230	20069
502	20266	20024
503	20298	19976
504	20346	19944
505	20389	19905
506	20456	19891
507	20495	19849
508	20529	19803
509	20555	19749
510	20592	19705
511	20648	19680
512	20686	19637
513	20715	19587
514	20755	19546
515	20796	19507
516	20845	19474
517	20886	19434
518	20947	19413
519	20983	19369
520	21032	19337
521	21070	19294
522	21110	19253
523	21135	19199
524	21180	19163
525	21226	19128
526	21270	19090
527	21309	19049
528	21352	19011
529	21403	18980
530	21446	18942
531	21489	18904
532	21537	18870
533	21579	18831
534	21622	18793
535	21697	18782
536	21733	18738
537	21775	18699
538	21826	18667
539	21865	18626
540	21907	18586
541	21960	18556
542	22000	18516
543	22036	18471
544	22076	18430
545	22131	18402
546	22163	18354
547	22187	18300
548	22214	18248
549	22261	18213
550	22288	18162
551	22317	18112
552	22356	18071
553	22382	18019
554	22414	17971
555	22457	17933
556	22494	17890
557	22541	17855
558	22581	17814
559	22621	17774
560	22678	17746
561	22708	17698
562	22732	17645
563	22766	17599
564	22794	17549
565	22828	17504
566	22871	17466
567	22903	17419
568	22941	17377
569	22977	17333
570	23025	17299
571	23068	17260
572	23113	17223
573	23157	17186
574	23199	17147
575	23237	17105
576	23277	17064
577	23343	17043
578	23384	17003
579	23423	16961
580	23465	16922
581	23512	16886
582	23543	16840
583	23580	16797
584	23623	16758
585	23670	16722
586	23722	16690
587	23766	16652
588	23809	16613
589	23850	16574
590	23891	16534
591	23938	16498
592	23973	16453
593	24005	16407
594	24044	16366
595	24086	16327
596	24127	16287
597	24166	16245
598	24206	16205
599	24254	16169
600	24290	16126
601	24337	16090
602	24370	16044
603	24402	15999
604	24444	15959
605	24482	15917
606	24526	15879
607	24564	15837
608	24602	15795
609	24643	15755
610	24693	15721
611	24734	15681
612	24769	15637
613	24822	15604
614	24859	15562
615	24895	15519
616	24932	15476
617	24981	15441
618	25031	15406
619	25069	15365
620	25120	15331
621	25161	15291
622	25204	15252
623	25241	15209
624	25281	15168
625	25324	15129
626	25364	15089
627	25403	15047
628	25445	15008
629	25485	14967
630	25526	14927
631	25578	14893
632	25614	14850
633	25659	14813
634	25710	14778
635	25752	14738
636	25796	14700
637	25820	14650
638	25864	14612
639	25892	14564
640	25941	14528
641	25987	14491
642	26013	14442
643	26037	14393
644	26060	14343
645	26083	14293
646	26107	14244
647	26163	14212
648	26200	14170
649	26240	14129
650	26269	14083
651	26323	14049
652	26365	14010
653	26406	13970
654	26448	13930
655	26489	13891
656	26526	13848
657	26570	13810
658	26609	13769
659	26663	13735
660	26705	13696
661	26760	13663
662	26799	13622
663	26850	13587
664	26893	13547
665	26943	13512
666	26976	13467
667	27013	13426
668	27040	13378
669	27080	13338
670	27119	13296
671	27163	13258
672	27205	13218
673	27243	13177
674	27293	13141
675	27331	13099
676	27363	13055
677	27394	13010
678	27439	12972
679	27476	12929
680	27499	12881
681	27532	12837
682	27564	12793
683	27587	12744
684	27609	12696
685	27646	12654
686	27682	12612
687	27725	12573
688	27779	12539
689	27819	12498
690	27857	12457
691	27899	12417
692	27940	12377
693	27983	12338
694	28027	12299
695	28070	12260
696	28109	12219
697	28151	12180
698	28194	12141
699	28242	12103
700	28280	12062
701	28316	12020
702	28364	11983
703	28402	11941
704	28434	11897
705	28481	11860
706	28528	11823
707	28588	11790
708	28631	11751
709	28670	11710
710	28695	11663
711	28721	11617
712	28784	11586
713	28812	11541
714	28847	11498
715	28889	11459
716	28929	11418
717	28968	11377
718	29016	11340
719	29045	11295
720	29081	11253
721	29113	11209
722	29142	11165
723	29183	11125
724	29228	11086
725	29268	11046
726	29310	11006
727	29353	10967
728	29397	10928
729	29438	10888
730	29484	10849
731	29522	10808
732	29574	10772
733	29615	10732
734	29681	10701
735	29722	10661
736	29755	10618
737	29891	10611
738	29927	10569
739	29964	10528
740	29999	10485
741	30055	10450
742	30095	10409
743	30139	10370
744	30183	10331
745	30220	10289
746	30257	10247
747	30297	10207
748	30332	10164
749	30373	10124
750	30412	10083
751	30460	10045
752	30502	10005
753	30547	9966
754	30585	9925
755	30629	9885
756	30669	9844
757	30716	9806
758	30764	9768
759	30800	9726
760	30849	9688
761	30926	9659
762	30986	9624
763	31021	9582
764	31070	9544
765	31119	9506
766	31161	9466
767	31201	9425
768	31238	9383
769	31287	9345
770	31332	9306
771	31367	9263
772	31415	9225
773	31459	9185
774	31494	9143
775	31543	9105
776	31588	9065
777	31627	9024
778	31664	8983
779	31708	8943
780	31746	8902
781	31780	8859
782	31828	8820
783	31874	8781
784	31934	8746
785	31979	8706
786	32029	8668
787	32083	8631
788	32124	8591
789	32190	8557
790	32230	8516
791	32281	8477
792	32321	8436
793	32373	8399
794	32416	8359
795	32453	8317
796	32497	8277
797	32545	8238
798	32586	8197
799	32630	8157
800	32689	8121
801	32729	8080
802	32772	8040
803	32817	8000
804	32868	7962
805	32915	7922
806	32965	7883
807	33004	7842
808	33045	7801
809	33089	7761
810	33128	7720
811	33172	7680
812	33214	7639
813	33254	7598
814	33289	7556
815	33321	7513
816	33363	7473
817	33402	7431
818	33449	7392
819	33488	7351
820	33533	7311
821	33575	7270
822	33611	7228
823	33661	7189
824	33698	7148
825	33746	7108
826	33780	7066
827	33820	7025
828	33847	6981
829	33878	6938
830	33916	6897
831	33970	6859
832	33998	6816
833	34028	6773
834	34070	6732
835	34119	6693
836	34151	6650
837	34185	6608
838	34228	6568
839	34286	6530
840	34320	6488
841	34355	6446
842	34395	6405
843	34436	6364
844	34476	6324
845	34524	6284
846	34563	6243
847	34604	6202
848	34647	6162
849	34701	6123
850	34748	6084
851	34782	6042
852	34821	6000
853	34866	5960
854	34904	5919
855	34952	5879
856	34990	5838
857	35032	5797
858	35070	5756
859	35116	5716
860	35141	5673
861	35177	5631
862	35210	5589
863	35242	5547
864	35265	5503
865	35301	5462
866	35339	5421
867	35376	5379
868	35418	5339
869	35453	5297
870	35493	5256
871	35535	5216
872	35573	5175
873	35615	5134
874	35660	5094
875	35699	5053
876	35739	5012
877	35787	4972
878	35829	4932
879	35866	4890
880	35901	4849
881	35942	4808
882	35995	4769
883	36033	4728
884	36071	4687
885	36110	4646
886	36150	4605
887	36187	4564
888	36233	4524
889	36268	4482
890	36319	4443
891	36365	4402
892	36414	4363
893	36452	4322
894	36493	4281
895	36544	4241
896	36587	4201
897	36627	4160
898	36664	4119
899	36706	4078
900	36747	4037
901	36786	3996
902	36836	3956
903	36882	3916
904	36903	3873
905	36942	3832
906	37000	3793
907	37044	3753
908	37089	3713
909	37138	3673
910	37189	3633
911	37221	3591
912	37251	3549
913	37298	3509
914	37346	3469
915	37381	3428
916	37418	3386
917	37455	3345
918	37482	3303
919	37517	3262
920	37561	3221
921	37598	3180
922	37634	3139
923	37677	3098
924	37716	3058
925	37753	3016
926	37804	2977
927	37846	2936
928	37896	2896
929	37936	2855
930	37975	2814
931	38031	2774
932	38061	2733
933	38095	2691
934	38131	2650
935	38162	2609
936	38186	2567
937	38220	2526
938	38253	2485
939	38296	2444
940	38337	2403
941	38362	2362
942	38396	2320
943	38439	2280
944	38489	2240
945	38526	2199
946	38565	2158
947	38613	2118
948	38656	2077
949	38694	2036
950	38731	1995
951	38774	1955
952	38815	1914
953	38860	1873
954	38902	1833
955	38940	1792
956	38974	1751
957	39024	1710
958	39065	1670
959	39108	1629
960	39142	1588
961	39178	1547
962	39236	1507
963	39260	1466
964	39307	1425
965	39333	1384
966	39359	1343
967	39400	1302
968	39442	1261
969	39498	1221
970	39537	1180
971	39581	1140
972	39623	1099
973	39670	1058
974	39703	1018
975	39728	976
976	39758	935
977	39801	895
978	39848	854
979	39878	813
980	39906	772
981	39952	732
982	39994	691
983	40066	651
984	40118	610
985	40154	570
986	40182	529
987	40225	488
988	40272	447
989	40318	407
990	40350	366
991	40392	325
992	40432	285
993	40472	244
994	40495	203
995	40522	162
996	40562	122
997	40589	81
998	40615	40
999	40653	0
