iter	Logloss
357	0.1391739856
358	0.1391520735
359	0.139113482
360	0.1390939126
361	0.139065209
362	0.1390637199
363	0.1390413071
364	0.1389876224
365	0.1389319486
366	0.1388619286
367	0.1388009987
368	0.1387556957
369	0.138737745
370	0.1387076129
371	0.1386515541
372	0.1386334265
373	0.1386101996
374	0.1385399926
375	0.1384996617
376	0.1384922895
377	0.1384723684
378	0.1384159999
379	0.1383871725
380	0.1383789257
381	0.1383435179
382	0.1383399438
383	0.1382984689
384	0.1382582627
385	0.1382287212
386	0.1381936214
387	0.1381931955
388	0.1381823016
389	0.1381725327
390	0.1381651385
391	0.1381497881
392	0.1381135686
393	0.1380950905
394	0.138063152
395	0.1380333017
396	0.1380075223
397	0.137979228
398	0.1379590579
399	0.137939165
400	0.137917275
401	0.1378979222
402	0.1378677194
403	0.1378350974
404	0.1378154781
405	0.1377881807
406	0.1377828389
407	0.1377566167
408	0.1377311623
409	0.1377161292
410	0.1377100952
411	0.1376865454
412	0.1376679266
413	0.1376427934
414	0.1376155927
415	0.1375912262
416	0.1375704334
417	0.1375499174
418	0.1375341855
419	0.1375146191
420	0.137481705
421	0.1374602831
422	0.1374305053
423	0.13740178
424	0.1373967003
425	0.1373182689
426	0.1372757505
427	0.1372253681
428	0.1371977726
429	0.1371933758
430	0.1371735058
431	0.1371441986
432	0.1371272541
433	0.1371145555
434	0.1371027481
435	0.1370517977
436	0.1370193974
437	0.136996002
438	0.1369373964
439	0.1368833414
440	0.1368319357
441	0.1367824472
442	0.1367588258
443	0.1367523957
444	0.1367333255
445	0.1366899464
446	0.1366456336
447	0.1366035761
448	0.136553486
449	0.136551137
450	0.136533164
451	0.1364740417
452	0.1364482733
453	0.1364471233
454	0.1363936001
455	0.1363595498
456	0.1363505913
457	0.1363119045
458	0.1362617286
459	0.1362597352
460	0.1362330285
461	0.1362100295
462	0.1361668033
463	0.1361376597
464	0.1361144681
465	0.1360593888
466	0.1360371047
467	0.1360156455
468	0.135921201
469	0.1358754378
470	0.1358400916
471	0.1358033698
472	0.1357639222
473	0.1357437731
474	0.1357308305
475	0.1356793296
476	0.1356346569
477	0.1356224413
478	0.135551281
479	0.1355232049
480	0.1354636093
481	0.1354263093
482	0.1353877093
483	0.1353319531
484	0.1353062652
485	0.135229921
486	0.1352161751
487	0.1352052871
488	0.1351863885
489	0.1351378659
490	0.13512818
491	0.1351064808
492	0.1350807912
493	0.1350430268
494	0.1350260994
495	0.1349915829
496	0.1349841539
497	0.1349751937
498	0.1349493841
499	0.1349082667
500	0.1348848488
501	0.1348565663
502	0.1348099438
503	0.1347983143
504	0.134728523
505	0.1347246659
506	0.1347027287
507	0.1346536975
508	0.134612476
509	0.1345796541
510	0.1345724163
511	0.1345509089
512	0.1345399992
513	0.1345329119
514	0.1345070841
515	0.1345016397
516	0.1344328823
517	0.1343904476
518	0.1343552145
519	0.1343458013
520	0.1343271449
521	0.1342940798
522	0.1342563201
523	0.1342398019
524	0.1342306275
525	0.1342055833
526	0.1341899463
527	0.1341283311
528	0.1341144518
529	0.1340800623
530	0.1340744172
531	0.134071539
532	0.1340658327
533	0.1340449311
534	0.1340070656
535	0.1339854974
536	0.1339328475
537	0.1339061113
538	0.1338688793
539	0.1338273727
540	0.1338249591
541	0.1337970754
542	0.1337587832
543	0.1337442761
544	0.1337050915
545	0.1336856679
546	0.1336745571
547	0.1336644061
548	0.1336629718
549	0.1336393279
550	0.1336203512
551	0.1335755349
552	0.1335309077
553	0.1334706485
554	0.1334680957
555	0.1334621592
556	0.1334323586
557	0.1334097847
558	0.1333550336
559	0.1333141589
560	0.1332898052
561	0.1332443712
562	0.133208309
563	0.1331898469
564	0.1331386167
565	0.1330926897
566	0.133075388
567	0.1330467797
568	0.1329967185
569	0.1329846182
570	0.1329470902
571	0.1329327233
572	0.1329039596
573	0.1329000316
574	0.1328601749
575	0.1328538707
576	0.1328460497
577	0.1328260604
578	0.1327905396
579	0.1327800113
580	0.132752172
581	0.1326912078
582	0.1326648789
583	0.1326354729
584	0.1326236563
585	0.1326214401
586	0.132611232
587	0.132567917
588	0.1325382778
589	0.132536453
590	0.1325213316
591	0.1325151193
592	0.1324983549
593	0.1324724686
594	0.1324680975
595	0.1324585445
596	0.1324172917
597	0.132335775
598	0.1323090639
599	0.1322678263
600	0.1322184508
601	0.132188058
602	0.1321754864
603	0.1321252545
604	0.1320876764
605	0.1320673785
606	0.1320568285
607	0.1320202372
608	0.1320146961
609	0.1319989322
610	0.1319777798
611	0.1319749992
612	0.1319575051
613	0.1319299197
614	0.1318795619
615	0.131878254
616	0.1318747789
617	0.131850304
618	0.1318472288
619	0.1318380023
620	0.1318264526
621	0.1317807132
622	0.131715806
623	0.1317076697
624	0.1316907008
625	0.1316289733
626	0.1315543351
627	0.1315468791
628	0.1315312202
629	0.1314756012
630	0.1313970527
631	0.1313708159
632	0.1313279918
633	0.1312393915
634	0.1312162953
635	0.1311825318
636	0.1311408006
637	0.131126547
638	0.1310880359
639	0.1310693056
640	0.1310288823
641	0.1310175596
642	0.1310026632
643	0.1309898865
644	0.1309836417
645	0.1309586897
646	0.1309519347
647	0.1309419445
648	0.1309268485
649	0.1309001511
650	0.1308341637
651	0.1308085724
652	0.1307767222
653	0.1307556013
654	0.1307255402
655	0.1307117727
656	0.1306894078
657	0.1306524615
658	0.1306265371
659	0.130615857
660	0.1306022972
661	0.1305821134
662	0.1305748888
663	0.1305469123
664	0.1304936392
665	0.1304712349
666	0.1304604641
667	0.1303926888
668	0.130351851
669	0.1303427262
670	0.1303039032
671	0.1302748141
672	0.1302599931
673	0.1302567606
674	0.1302289096
675	0.1302160979
676	0.1301960744
677	0.1301701113
678	0.1301660365
679	0.1301255843
680	0.1300816806
681	0.1300491161
682	0.1300318109
683	0.130015727
684	0.1300034529
685	0.1299939035
686	0.1299820973
687	0.1299457719
688	0.1298937687
689	0.1298608113
690	0.1298197771
691	0.1297874264
692	0.1297413916
693	0.1297243487
694	0.1296919696
695	0.1296782455
696	0.1296296611
697	0.1295924525
698	0.1295504169
699	0.1295178304
700	0.1294945007
701	0.1294930676
702	0.1294892358
703	0.1294778157
704	0.129443299
705	0.1294283334
706	0.1293934743
707	0.1293431392
708	0.1293249032
709	0.1293036871
710	0.1292936069
711	0.1292847367
712	0.1292595176
713	0.1292396127
714	0.1292148494
715	0.1291851876
716	0.1291107393
717	0.129065731
718	0.1290569202
719	0.1290367486
720	0.1290272159
721	0.1290100831
722	0.1289884177
723	0.1289716115
724	0.1289547051
725	0.1289410045
726	0.1288978198
727	0.1288359277
728	0.1287873278
729	0.1287786613
730	0.1287558581
731	0.1287215404
732	0.1286933867
733	0.128653853
734	0.1286247678
735	0.1286029143
736	0.128584085
737	0.128570541
738	0.1285571525
739	0.1285515782
740	0.1285316641
741	0.1285153221
742	0.128514265
743	0.1285064795
744	0.1284732155
745	0.1284640768
746	0.1284361976
747	0.128412999
748	0.1284023388
749	0.1283778216
750	0.128374623
751	0.1283337161
752	0.1282957587
753	0.128286194
754	0.1282832139
755	0.128244728
756	0.1281869994
757	0.1281487668
758	0.1281026175
759	0.128077465
760	0.1280322401
761	0.1280146107
762	0.1279994028
763	0.1279429707
764	0.1279118165
765	0.1278935994
766	0.1278823907
767	0.1278724344
768	0.1278470804
769	0.1278418092
770	0.1278263663
771	0.1277909744
772	0.1277508461
773	0.1277076684
774	0.127683175
775	0.1276520385
776	0.1276423929
777	0.1276183387
778	0.1276012651
779	0.1275701622
780	0.1275587519
781	0.1275252622
782	0.1275097377
783	0.1274930134
784	0.1274618328
785	0.1274302617
786	0.1274111273
787	0.1273995817
788	0.1273521766
789	0.1272977455
790	0.1272826575
791	0.1272761905
792	0.1272563243
793	0.1272466077
794	0.1272104458
795	0.1271690959
796	0.1271450729
797	0.1271320398
798	0.1270918543
799	0.1270528807
800	0.1270404199
801	0.1270060433
802	0.1269750025
803	0.1269536312
804	0.1269351793
805	0.1269008963
806	0.1268591035
807	0.1268328909
808	0.1267953538
809	0.1267537694
810	0.1267190357
811	0.126665704
812	0.1266126455
813	0.1265609483
814	0.1265489897
815	0.1265219903
816	0.1265067317
817	0.126478764
818	0.1264313818
819	0.1264194097
820	0.1263826432
821	0.1263707047
822	0.1263207602
823	0.1263034498
824	0.1262620473
825	0.1262242085
826	0.1262156748
827	0.1262023593
828	0.1261700639
829	0.1261404737
830	0.126119112
831	0.1260704547
832	0.1260485632
833	0.1260025848
834	0.1259813473
835	0.1259569464
836	0.1259149017
837	0.125913564
838	0.1258733591
839	0.1258618271
840	0.1258216261
841	0.1257761763
842	0.125759009
843	0.1257290006
844	0.1257139266
845	0.125694422
846	0.1256642475
847	0.1256384599
848	0.125604049
849	0.1255791215
850	0.1255584682
851	0.1255077829
852	0.1254867487
853	0.1254805897
854	0.1254425256
855	0.1254354977
856	0.1254229202
857	0.1254004697
858	0.1253703217
859	0.1253353736
860	0.1253156196
861	0.1252998592
862	0.1252810622
863	0.1252732728
864	0.1252379522
865	0.1252062736
866	0.1251906327
867	0.1251712657
868	0.1251285902
869	0.1251025941
870	0.1250687109
871	0.1250405052
872	0.1250262485
873	0.1250038252
874	0.1249867728
875	0.1249516305
876	0.1249320211
877	0.1249089525
878	0.1248951228
879	0.1248727353
880	0.1248376817
881	0.124794784
882	0.124786784
883	0.1247396639
884	0.1246872907
885	0.1246632892
886	0.1246384879
887	0.1246195088
888	0.1245881363
889	0.1245814751
890	0.1245317352
891	0.12451114
892	0.1244925811
893	0.1244549447
894	0.1244275163
895	0.1244066385
896	0.1243942233
897	0.1243721058
898	0.1243438645
899	0.1243394403
900	0.1243254518
901	0.1243009672
902	0.1242936707
903	0.1242794487
904	0.1242652669
905	0.124250496
906	0.124239859
907	0.1241924138
908	0.1241821631
909	0.1241420675
910	0.1241265749
911	0.1241182721
912	0.1240805859
913	0.124045174
914	0.1240307401
915	0.1239939311
916	0.12394724
917	0.1239330585
918	0.1239023102
919	0.1238932743
920	0.1238644279
921	0.1238540788
922	0.1238050277
923	0.1237882993
924	0.1237723647
925	0.1237707946
926	0.1237563565
927	0.1237310581
928	0.123714898
929	0.1236658927
930	0.1236145543
931	0.1236030772
932	0.1235703865
933	0.1235655364
934	0.1235614957
935	0.123513336
936	0.1234999073
937	0.1234890527
938	0.1234630547
939	0.1234333904
940	0.1234208027
941	0.1234116284
942	0.123399036
943	0.1233857175
944	0.1233563403
945	0.1233467415
946	0.123328599
947	0.1233034865
948	0.1232691648
949	0.123245725
950	0.1232227109
951	0.1232023341
952	0.1231812108
953	0.1231672755
954	0.1231316846
955	0.1231164689
956	0.1230890809
957	0.1230569184
958	0.1230281671
959	0.1230086529
960	0.122963185
961	0.1229423184
962	0.1229048578
963	0.1228648297
964	0.1228453732
965	0.1228364718
966	0.1228226094
967	0.122790222
968	0.1227472925
969	0.1227109403
970	0.1226942187
971	0.1226743028
972	0.1226596378
973	0.1226087986
974	0.1225984206
975	0.1225397931
976	0.1225149085
977	0.1224850488
978	0.122480173
979	0.1224654619
980	0.122431419
981	0.1223979533
982	0.1223596998
983	0.1223361384
984	0.1222964722
985	0.122267925
986	0.1222484917
987	0.1222181736
988	0.1221859225
989	0.1221557784
990	0.1221363472
991	0.1221139621
992	0.1220728516
993	0.122046101
994	0.1220264237
995	0.1219840809
996	0.1219496627
997	0.1218950502
998	0.1218806199
999	0.1218595137
