iter	Passed	Remaining
430	16704	22053
431	16751	22024
432	16791	21987
433	16837	21958
434	16876	21919
435	16915	21881
436	16958	21847
437	17007	21822
438	17050	21788
439	17088	21749
440	17131	21715
441	17162	21666
442	17192	21616
443	17231	21578
444	17273	21542
445	17304	21494
446	17330	21440
447	17353	21381
448	17398	21350
449	17436	21311
450	17465	21261
451	17496	21212
452	17547	21188
453	17584	21148
454	17613	21097
455	17648	21054
456	17692	21021
457	17736	20989
458	17777	20952
459	17817	20915
460	17855	20876
461	17888	20831
462	17933	20799
463	17983	20773
464	18018	20730
465	18057	20692
466	18095	20653
467	18140	20621
468	18179	20582
469	18219	20545
470	18259	20507
471	18296	20467
472	18340	20433
473	18386	20403
474	18421	20360
475	18462	20324
476	18494	20277
477	18543	20250
478	18581	20211
479	18614	20165
480	18637	20109
481	18662	20056
482	18708	20025
483	18737	19976
484	18764	19924
485	18787	19869
486	18818	19822
487	18850	19778
488	18903	19753
489	18945	19718
490	18975	19670
491	19015	19634
492	19061	19602
493	19096	19560
494	19145	19532
495	19184	19493
496	19229	19461
497	19261	19416
498	19292	19369
499	19332	19332
500	19373	19296
501	19417	19263
502	19462	19230
503	19505	19195
504	19553	19166
505	19591	19127
506	19642	19100
507	19687	19067
508	19726	19029
509	19764	18989
510	19809	18956
511	19858	18927
512	19898	18889
513	19936	18850
514	19978	18814
515	20017	18775
516	20067	18747
517	20120	18722
518	20163	18687
519	20201	18647
520	20242	18610
521	20282	18573
522	20312	18525
523	20354	18490
524	20401	18458
525	20445	18423
526	20493	18393
527	20542	18363
528	20586	18329
529	20632	18297
530	20670	18257
531	20716	18224
532	20762	18191
533	20809	18159
534	20856	18127
535	20904	18096
536	20935	18050
537	20971	18009
538	21007	17967
539	21046	17928
540	21085	17889
541	21123	17849
542	21161	17810
543	21202	17772
544	21249	17740
545	21303	17714
546	21345	17677
547	21381	17636
548	21422	17598
549	21448	17548
550	21488	17510
551	21519	17464
552	21554	17422
553	21594	17384
554	21640	17351
555	21678	17311
556	21727	17280
557	21760	17236
558	21797	17196
559	21832	17154
560	21873	17116
561	21914	17079
562	21957	17043
563	22006	17012
564	22042	16970
565	22089	16937
566	22129	16899
567	22171	16862
568	22211	16824
569	22252	16787
570	22279	16738
571	22318	16699
572	22361	16663
573	22402	16626
574	22442	16588
575	22478	16546
576	22523	16512
577	22568	16477
578	22609	16439
579	22655	16405
580	22698	16369
581	22741	16333
582	22788	16299
583	22833	16265
584	22860	16217
585	22905	16182
586	22946	16144
587	22985	16105
588	23018	16061
589	23052	16019
590	23081	15973
591	23122	15935
592	23177	15907
593	23221	15871
594	23266	15837
595	23308	15799
596	23345	15759
597	23385	15720
598	23425	15682
599	23463	15642
600	23503	15603
601	23543	15565
602	23582	15526
603	23623	15488
604	23670	15454
605	23714	15418
606	23750	15377
607	23798	15343
608	23844	15308
609	23882	15269
610	23922	15230
611	23964	15193
612	23997	15150
613	24042	15114
614	24078	15073
615	24118	15034
616	24162	14998
617	24207	14963
618	24252	14927
619	24277	14879
620	24314	14839
621	24358	14803
622	24388	14758
623	24423	14717
624	24468	14681
625	24514	14645
626	24540	14598
627	24576	14558
628	24618	14520
629	24662	14484
630	24695	14441
631	24722	14395
632	24749	14349
633	24788	14309
634	24829	14272
635	24869	14233
636	24910	14195
637	24946	14154
638	24995	14121
639	25034	14082
640	25073	14042
641	25109	14001
642	25145	13961
643	25190	13925
644	25231	13887
645	25278	13852
646	25325	13817
647	25356	13774
648	25403	13739
649	25449	13703
650	25488	13664
651	25530	13626
652	25569	13587
653	25608	13548
654	25646	13508
655	25686	13469
656	25727	13431
657	25771	13394
658	25812	13356
659	25853	13318
660	25890	13278
661	25933	13241
662	25970	13200
663	26011	13162
664	26073	13134
665	26127	13103
666	26153	13057
667	26181	13012
668	26204	12965
669	26233	12920
670	26255	12873
671	26292	12833
672	26333	12795
673	26380	12759
674	26410	12715
675	26473	12688
676	26520	12653
677	26564	12616
678	26600	12575
679	26635	12534
680	26694	12504
681	26737	12466
682	26773	12426
683	26813	12387
684	26845	12344
685	26883	12305
686	26918	12264
687	26960	12226
688	27003	12188
689	27066	12160
690	27090	12114
691	27115	12068
692	27141	12023
693	27173	11981
694	27197	11935
695	27226	11892
696	27268	11854
697	27310	11816
698	27346	11775
699	27379	11733
700	27413	11692
701	27454	11654
702	27497	11617
703	27563	11589
704	27598	11548
705	27629	11505
706	27669	11467
707	27713	11429
708	27756	11392
709	27797	11353
710	27845	11318
711	27881	11277
712	27921	11239
713	27984	11209
714	28030	11173
715	28069	11133
716	28112	11095
717	28162	11061
718	28200	11021
719	28248	10985
720	28289	10947
721	28317	10903
722	28341	10858
723	28373	10816
724	28420	10780
725	28463	10742
726	28504	10703
727	28548	10666
728	28586	10626
729	28611	10582
730	28646	10541
731	28685	10502
732	28728	10464
733	28751	10419
734	28799	10383
735	28844	10346
736	28871	10302
737	28908	10262
738	28944	10222
739	28978	10181
740	29010	10139
741	29056	10103
742	29096	10064
743	29129	10023
744	29155	9979
745	29191	9939
746	29226	9898
747	29267	9860
748	29307	9821
749	29348	9782
750	29386	9743
751	29425	9704
752	29481	9670
753	29523	9632
754	29579	9598
755	29610	9556
756	29655	9519
757	29691	9479
758	29720	9437
759	29755	9396
760	29781	9353
761	29806	9309
762	29837	9267
763	29866	9225
764	29906	9187
765	29951	9149
766	29992	9111
767	30037	9073
768	30076	9034
769	30117	8996
770	30178	8963
771	30203	8920
772	30228	8876
773	30271	8838
774	30307	8798
775	30363	8764
776	30397	8724
777	30448	8688
778	30495	8651
779	30549	8616
780	30588	8577
781	30636	8540
782	30670	8499
783	30705	8459
784	30745	8420
785	30792	8383
786	30825	8342
787	30850	8299
788	30878	8257
789	30915	8218
790	30963	8181
791	31013	8144
792	31049	8104
793	31087	8065
794	31147	8031
795	31186	7992
796	31222	7952
797	31261	7913
798	31287	7870
799	31320	7830
800	31368	7793
801	31432	7760
802	31464	7719
803	31505	7680
804	31562	7645
805	31606	7607
806	31632	7565
807	31671	7525
808	31711	7486
809	31750	7447
810	31794	7409
811	31849	7374
812	31896	7336
813	31920	7293
814	31968	7256
815	32009	7217
816	32052	7179
817	32099	7141
818	32152	7105
819	32189	7065
820	32234	7028
821	32259	6985
822	32299	6946
823	32345	6908
824	32391	6870
825	32433	6832
826	32481	6794
827	32528	6757
828	32571	6718
829	32610	6679
830	32651	6640
831	32687	6600
832	32743	6564
833	32794	6527
834	32838	6489
835	32889	6452
836	32937	6414
837	32979	6375
838	33055	6343
839	33086	6302
840	33111	6260
841	33143	6219
842	33170	6177
843	33211	6138
844	33253	6099
845	33304	6062
846	33338	6022
847	33381	5983
848	33424	5944
849	33475	5907
850	33524	5869
851	33553	5828
852	33579	5786
853	33623	5748
854	33668	5709
855	33709	5670
856	33751	5631
857	33789	5592
858	33825	5552
859	33861	5512
860	33900	5472
861	33949	5435
862	33994	5396
863	34040	5358
864	34075	5318
865	34123	5280
866	34167	5241
867	34209	5202
868	34261	5164
869	34295	5124
870	34329	5084
871	34376	5046
872	34416	5006
873	34485	4971
874	34531	4933
875	34567	4893
876	34606	4853
877	34635	4812
878	34664	4771
879	34693	4730
880	34733	4691
881	34775	4652
882	34817	4613
883	34856	4573
884	34903	4535
885	34929	4494
886	34964	4454
887	35009	4415
888	35048	4376
889	35090	4337
890	35138	4298
891	35185	4260
892	35229	4221
893	35264	4181
894	35292	4140
895	35332	4101
896	35391	4063
897	35429	4024
898	35462	3984
899	35494	3943
900	35518	3902
901	35554	3862
902	35595	3823
903	35631	3783
904	35674	3744
905	35713	3705
906	35747	3665
907	35787	3626
908	35817	3585
909	35862	3546
910	35904	3507
911	35941	3467
912	35974	3427
913	36024	3389
914	36072	3350
915	36110	3311
916	36156	3272
917	36180	3231
918	36213	3191
919	36243	3151
920	36265	3110
921	36310	3071
922	36350	3032
923	36389	2993
924	36415	2952
925	36456	2913
926	36496	2874
927	36539	2834
928	36576	2795
929	36632	2757
930	36674	2718
931	36714	2678
932	36749	2639
933	36776	2598
934	36799	2558
935	36838	2518
936	36863	2478
937	36888	2438
938	36935	2399
939	36966	2359
940	37000	2319
941	37050	2281
942	37092	2242
943	37144	2203
944	37185	2164
945	37240	2125
946	37279	2086
947	37322	2047
948	37386	2009
949	37428	1969
950	37467	1930
951	37491	1890
952	37518	1850
953	37554	1810
954	37590	1771
955	37637	1732
956	37672	1692
957	37699	1652
958	37728	1613
959	37776	1574
960	37806	1534
961	37847	1495
962	37878	1455
963	37921	1416
964	37958	1376
965	38007	1337
966	38047	1298
967	38119	1260
968	38162	1220
969	38209	1181
970	38258	1142
971	38292	1103
972	38334	1063
973	38377	1024
974	38423	985
975	38457	945
976	38486	906
977	38532	866
978	38574	827
979	38616	788
980	38651	748
981	38697	709
982	38737	669
983	38777	630
984	38823	591
985	38861	551
986	38915	512
987	38947	473
988	38986	433
989	39022	394
990	39065	354
991	39103	315
992	39146	275
993	39197	236
994	39251	197
995	39287	157
996	39313	118
997	39340	78
998	39371	39
999	39406	0
