iter	Logloss
385	0.1374554524
386	0.13743719
387	0.1374298575
388	0.1373906284
389	0.1373460492
390	0.137341719
391	0.137308642
392	0.1372514811
393	0.1372278122
394	0.137213131
395	0.1371831718
396	0.1371542661
397	0.1371089632
398	0.1370608255
399	0.1369789146
400	0.1369613648
401	0.1369147624
402	0.1368943655
403	0.1368488568
404	0.1368344335
405	0.1368030578
406	0.1367707933
407	0.136753579
408	0.136731
409	0.1367157588
410	0.136691749
411	0.1366483901
412	0.136635483
413	0.1365876042
414	0.1365496158
415	0.1365035173
416	0.1364766704
417	0.1364422881
418	0.1363853118
419	0.1363545079
420	0.1363273389
421	0.136307604
422	0.1362502863
423	0.1362238846
424	0.1361615303
425	0.1361300559
426	0.1361091223
427	0.1360697295
428	0.1359743175
429	0.1359475716
430	0.1359261628
431	0.1358962383
432	0.1358343035
433	0.1357878456
434	0.135762021
435	0.135740644
436	0.1356828759
437	0.1356419955
438	0.1356281177
439	0.135613925
440	0.1355930544
441	0.1355558791
442	0.1355394067
443	0.1354867878
444	0.1354794762
445	0.1354451059
446	0.1353927982
447	0.135365187
448	0.1353469013
449	0.1353004878
450	0.135276612
451	0.1352249449
452	0.1351962183
453	0.1351876463
454	0.1351328384
455	0.1351193301
456	0.1351043043
457	0.1350717182
458	0.1350078517
459	0.1349971647
460	0.1349574279
461	0.1349280901
462	0.1348939167
463	0.1348462944
464	0.1347966987
465	0.1347704742
466	0.1347532374
467	0.134725192
468	0.1347100577
469	0.1346722474
470	0.1346501435
471	0.1346345348
472	0.1346259219
473	0.1345678327
474	0.1345280671
475	0.1344938455
476	0.134479063
477	0.1344490179
478	0.1344247706
479	0.1343573556
480	0.1343278183
481	0.1342903289
482	0.1342696447
483	0.1342258534
484	0.1341808814
485	0.134115761
486	0.1340844098
487	0.1340137651
488	0.1339896439
489	0.1339742876
490	0.1339323583
491	0.1338986239
492	0.1338933118
493	0.1338764633
494	0.1338598248
495	0.1338139453
496	0.1337905078
497	0.1337793105
498	0.1337702219
499	0.1337550781
500	0.133739762
501	0.1337001313
502	0.1336963445
503	0.133690431
504	0.1336258929
505	0.1336174834
506	0.1336004447
507	0.1335892992
508	0.1335521885
509	0.1335434462
510	0.1335375495
511	0.1335038271
512	0.1334526571
513	0.1334478921
514	0.1334360625
515	0.1334054363
516	0.1333637346
517	0.1333284159
518	0.1333203194
519	0.1332846213
520	0.1332530465
521	0.1332182137
522	0.133196633
523	0.1331687844
524	0.1331246943
525	0.1331148064
526	0.1331023653
527	0.1330694167
528	0.1330244702
529	0.1330146508
530	0.1329794749
531	0.1329449685
532	0.1329254168
533	0.1328711539
534	0.1328626506
535	0.1328181329
536	0.1327828252
537	0.13272474
538	0.1326667612
539	0.1326261818
540	0.1326140996
541	0.1325988822
542	0.1325760652
543	0.1325308561
544	0.1324853492
545	0.1324572065
546	0.132437659
547	0.1324262459
548	0.1324080571
549	0.1323894007
550	0.1323685822
551	0.132362292
552	0.1323364822
553	0.1323020252
554	0.1322822162
555	0.1322686872
556	0.1322220134
557	0.132196245
558	0.1321716462
559	0.1321662763
560	0.1321367571
561	0.132120675
562	0.132091404
563	0.1320611068
564	0.1320299082
565	0.1319872409
566	0.131954225
567	0.1319046252
568	0.1318878776
569	0.1318492068
570	0.1318267522
571	0.1318148883
572	0.1318080201
573	0.1317776799
574	0.131735625
575	0.131728429
576	0.1316845347
577	0.1316284782
578	0.1315951457
579	0.1315865545
580	0.1315722018
581	0.1315380921
582	0.1315237907
583	0.1315188545
584	0.1315010363
585	0.1314665046
586	0.1314602571
587	0.1314378615
588	0.131427935
589	0.131412341
590	0.1313788355
591	0.1313587417
592	0.1313544835
593	0.1313380388
594	0.1313240505
595	0.1313213444
596	0.1312738752
597	0.1312348416
598	0.131193327
599	0.1311672639
600	0.1311284299
601	0.1311016034
602	0.1310629414
603	0.1310295357
604	0.1310119125
605	0.1309952895
606	0.130987179
607	0.130961502
608	0.1309265397
609	0.1308948873
610	0.1308643376
611	0.130830801
612	0.1308119911
613	0.1307877144
614	0.1307440481
615	0.1307405839
616	0.1307366542
617	0.1307122066
618	0.130701653
619	0.1306470419
620	0.1306208572
621	0.1305696565
622	0.1305547742
623	0.1305520011
624	0.1305310551
625	0.1305258698
626	0.1304970627
627	0.1304690335
628	0.1304621335
629	0.1304175919
630	0.1304104466
631	0.1303923596
632	0.1303646179
633	0.1303090803
634	0.1302618544
635	0.1301954753
636	0.1301772093
637	0.1301663141
638	0.1301406974
639	0.1301049748
640	0.130066072
641	0.130033453
642	0.1300284063
643	0.1299867697
644	0.1299686615
645	0.129944683
646	0.1299354019
647	0.1299288115
648	0.1298837034
649	0.1298602765
650	0.1298275783
651	0.1297604885
652	0.1297479214
653	0.1297331761
654	0.1297142585
655	0.1296848174
656	0.1296783902
657	0.1296687096
658	0.1296507749
659	0.1296382403
660	0.1296153413
661	0.1296033422
662	0.1295592741
663	0.129552476
664	0.1295149159
665	0.1294741107
666	0.1294225752
667	0.1294025848
668	0.1293676696
669	0.1293310203
670	0.129275384
671	0.1292620034
672	0.1292029727
673	0.1291861234
674	0.1291764348
675	0.1291394042
676	0.1291039659
677	0.1290847343
678	0.1290626134
679	0.1290549665
680	0.1290168311
681	0.1290008141
682	0.1289830641
683	0.1289482703
684	0.1289242236
685	0.1288986644
686	0.1288724728
687	0.1288331089
688	0.12882869
689	0.1287542141
690	0.1287480114
691	0.1287319778
692	0.1287093661
693	0.1286892205
694	0.1286636707
695	0.1286470995
696	0.1286298619
697	0.1285912371
698	0.1285901694
699	0.1285867611
700	0.1285760468
701	0.1285385551
702	0.1285178468
703	0.128500796
704	0.1284503209
705	0.1284192666
706	0.1284112038
707	0.1283958655
708	0.1283929038
709	0.1283785125
710	0.1283517959
711	0.1283213763
712	0.1283031318
713	0.1282979091
714	0.1282678796
715	0.1282387311
716	0.1282182171
717	0.1281941062
718	0.1281867067
719	0.1281605261
720	0.1281496312
721	0.1281159679
722	0.128093216
723	0.1280546302
724	0.1280437171
725	0.128027817
726	0.1280253731
727	0.1279844621
728	0.1279616863
729	0.1278987062
730	0.1278703807
731	0.127830022
732	0.1278085039
733	0.1277898351
734	0.1277633608
735	0.1277440019
736	0.1277138226
737	0.1276945353
738	0.1276808044
739	0.1276457102
740	0.1276320721
741	0.1275818867
742	0.127561977
743	0.1275327857
744	0.1275083759
745	0.127478606
746	0.1274562839
747	0.1274199182
748	0.1274146061
749	0.1274031633
750	0.1273760127
751	0.1273510447
752	0.1273175355
753	0.1273039014
754	0.127276452
755	0.127270469
756	0.1272459282
757	0.1272074641
758	0.1271452956
759	0.1271247891
760	0.127111582
761	0.1270803334
762	0.1270783248
763	0.1270511752
764	0.1270461739
765	0.1270281843
766	0.1270024816
767	0.1269985717
768	0.126970538
769	0.1269511731
770	0.1269388076
771	0.126897487
772	0.1268599364
773	0.1268420441
774	0.1268322991
775	0.1268054523
776	0.1267886336
777	0.1267878593
778	0.1267634494
779	0.1267431719
780	0.1267325444
781	0.1266905432
782	0.1266544003
783	0.1266273513
784	0.1266150058
785	0.1266099962
786	0.1266076607
787	0.1265986674
788	0.1265924014
789	0.1265685568
790	0.1265528257
791	0.1265165584
792	0.1264838401
793	0.1264545232
794	0.1264382686
795	0.1264159223
796	0.1263744468
797	0.126325498
798	0.1263150518
799	0.1262921847
800	0.1262786895
801	0.1262723524
802	0.1262455695
803	0.1262339005
804	0.1261865749
805	0.1261566687
806	0.1261426201
807	0.1261102343
808	0.1261070417
809	0.1261017805
810	0.1260887145
811	0.1260826786
812	0.1260621154
813	0.1259941417
814	0.1259460049
815	0.1259417727
816	0.1259147609
817	0.1258910866
818	0.1258746602
819	0.1258285439
820	0.1257964901
821	0.1257285236
822	0.1257002173
823	0.1256722194
824	0.1256552794
825	0.125638395
826	0.1255808808
827	0.1255699776
828	0.1255545606
829	0.1255313016
830	0.1255197849
831	0.1254775135
832	0.1254545603
833	0.1254377551
834	0.1254322891
835	0.1254112561
836	0.1253862242
837	0.1253697471
838	0.1253558029
839	0.1253390997
840	0.1252969128
841	0.1252638698
842	0.12525054
843	0.1252349315
844	0.125223288
845	0.1252163916
846	0.1251770638
847	0.1251312499
848	0.1250885728
849	0.1250831401
850	0.1250645695
851	0.1250595281
852	0.1250281091
853	0.1250069016
854	0.1249824244
855	0.1249517478
856	0.1249197536
857	0.1249099655
858	0.1248965904
859	0.1248546584
860	0.1248363179
861	0.1248257784
862	0.1248223956
863	0.1247882047
864	0.1247577508
865	0.1247422662
866	0.1247092717
867	0.1246858666
868	0.1246827826
869	0.1246700467
870	0.1246460591
871	0.1245717854
872	0.1245491769
873	0.1245274593
874	0.1245086455
875	0.1245045399
876	0.1244782973
877	0.1244549033
878	0.1244216932
879	0.1243809906
880	0.1243460232
881	0.1243116571
882	0.1243026046
883	0.12423156
884	0.1242084746
885	0.1241937675
886	0.1241642969
887	0.1241377309
888	0.1241294841
889	0.1240998229
890	0.1240699112
891	0.1240466586
892	0.1240236446
893	0.1240090675
894	0.1239667731
895	0.1239554823
896	0.1239429717
897	0.1239014608
898	0.1238657077
899	0.1238510324
900	0.1238238469
901	0.1238003904
902	0.1237716272
903	0.1237047914
904	0.1237005031
905	0.1236591012
906	0.1236558757
907	0.1236476436
908	0.1236133273
909	0.1236006981
910	0.1235850223
911	0.1235714638
912	0.1235590337
913	0.1235318694
914	0.1235126304
915	0.1234825379
916	0.1234518457
917	0.1234397956
918	0.1233937234
919	0.1233843914
920	0.1233614627
921	0.1233448301
922	0.1233439153
923	0.1233210595
924	0.12330562
925	0.1232724372
926	0.1232581006
927	0.1232213513
928	0.123219629
929	0.1232043335
930	0.1231375652
931	0.123103947
932	0.1230916727
933	0.1230737499
934	0.1230713105
935	0.1230600262
936	0.1230373035
937	0.1230155395
938	0.1229841734
939	0.1229711977
940	0.122959773
941	0.1229169226
942	0.1229152455
943	0.1228778742
944	0.1228629481
945	0.1228373306
946	0.1227907336
947	0.1227718163
948	0.1227334436
949	0.1227124111
950	0.1226537806
951	0.1226189098
952	0.1225951625
953	0.1225795997
954	0.12254993
955	0.1225225176
956	0.1225124601
957	0.1225010857
958	0.1224822594
959	0.122468882
960	0.122462724
961	0.1224091164
962	0.1223743477
963	0.1223541655
964	0.122333142
965	0.1223062332
966	0.1222876692
967	0.1222824865
968	0.1222679144
969	0.1222381078
970	0.1222263508
971	0.1222221377
972	0.1222070992
973	0.122170404
974	0.12216802
975	0.1221480499
976	0.1221058044
977	0.1220737229
978	0.1220653013
979	0.1220253847
980	0.1220206796
981	0.1220056942
982	0.1220005982
983	0.1219812672
984	0.1219677787
985	0.1219114601
986	0.1218985464
987	0.1218675384
988	0.1218388959
989	0.1218273174
990	0.1218131527
991	0.1218068456
992	0.1217438013
993	0.1217080488
994	0.1217009413
995	0.1216800756
996	0.1216609318
997	0.1216546662
998	0.1216380513
999	0.1216233632
